pos,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,sqft_living15,sqft_lot15
15259,549950,3,1.75,2930,266587,2,0,0,3,8,2440,490,1995,98014,2700,438213
15260,585000,3,1.5,1670,5000,1.5,0,0,4,7,1670,0,1912,98117,1750,5000
15261,291750,3,2.25,1310,12825,1,0,0,3,7,1310,0,1950,98166,1600,11250
15262,445000,3,2.5,2250,9608,2,0,0,3,8,2250,0,1994,98045,2020,9834
15263,265000,4,2.5,1820,16103,2,0,0,3,7,1820,0,2004,98030,2120,21277
15264,460000,3,1.75,1970,9135,1,0,0,4,7,1370,600,1961,98011,1880,9650
15265,527550,1,0.75,820,59677,1,0,0,3,5,820,0,1999,98065,1590,14163
15266,459000,2,1.75,1170,4887,1,0,0,3,6,1020,150,1929,98117,1170,5441
15267,480000,4,1.75,2320,4322,1,0,0,3,7,1140,1180,1910,98144,1820,4322
15268,1100000,5,2.75,3520,6353,2,0,0,4,10,3520,0,2001,98199,2520,6250
15269,283000,4,2.75,2130,8560,1,0,0,3,7,1560,570,1992,98022,2130,8560
15270,804000,5,3.5,2770,9305,2,0,0,3,9,2770,0,1985,98006,2520,9773
15271,608000,3,2.75,2610,5000,2,0,0,4,7,1710,900,1946,98107,1500,5000
15272,268000,5,2.5,2400,4564,2,0,0,3,7,2400,0,2004,98042,1880,4109
15273,370000,3,1,1170,1105,1,0,0,3,7,1170,0,1965,98126,1380,1399
15274,635000,3,1.75,1210,4400,1.5,0,0,4,8,1210,0,1930,98105,2020,3750
15275,670000,4,2.75,3020,13530,1,0,0,4,8,1540,1480,1977,98052,2230,11896
15276,1700000,4,2.75,3770,10900,2,0,2,5,9,3070,700,1924,98144,3000,5000
15277,467000,4,2.75,2170,5024,2,0,0,3,8,2170,0,2012,98059,2460,5024
15278,790000,4,1.75,2460,10061,1,1,4,3,7,1410,1050,1961,98178,2300,10061
15279,890000,4,2.25,2770,13500,2,0,0,3,8,2770,0,1974,98040,2300,13500
15280,1330000,6,4.25,5720,10213,2,0,0,3,10,4170,1550,2004,98006,4300,10224
15281,365000,3,1.75,1450,61419,1,0,0,4,8,1450,0,1976,98092,2256,82328
15282,1650000,3,2.25,2750,6203,1,1,4,5,7,1620,1130,1959,98074,2570,7009
15283,740000,3,2.5,2350,3798,2,0,0,3,8,2350,0,2013,98029,2020,3532
15284,942500,5,3.5,3750,9612,1,0,2,4,9,2030,1720,1981,98006,3270,9688
15285,415000,3,2.25,1640,5880,1,0,0,3,7,1240,400,1977,98106,1200,4760
15286,347500,4,2.5,1970,7098,2,0,0,3,7,1970,0,2007,98038,1970,5361
15287,380000,4,2.5,2130,4467,2,0,0,3,8,2130,0,2014,98146,1830,8160
15288,363990,4,2.5,2240,3712,2,0,0,3,8,2240,0,2014,98038,2530,4315
15289,827500,3,2.5,1810,7200,1,0,0,5,7,1310,500,1960,98033,2050,7200
15290,254000,3,2.25,1660,8188,2,0,0,4,7,1660,0,1988,98042,1660,7000
15291,1500000,4,3.75,3770,4000,2.5,0,0,5,9,2890,880,1916,98122,2800,5000
15292,450000,2,1.75,1760,2275,1.5,0,0,3,6,1040,720,1912,98116,1380,3750
15293,320000,3,2,1420,1716,2,0,0,3,7,1050,370,2003,98155,1420,8150
15294,367777,5,3,2140,5937,1,0,0,3,7,1280,860,1978,98118,1820,6710
15295,688000,3,1.5,1760,4880,1.5,0,3,3,8,1290,470,1928,98136,1840,4998
15296,499000,3,2.25,1780,3665,2,0,0,3,8,1780,0,2004,98029,1770,3669
15297,330000,3,2.5,1520,3003,2,0,0,3,7,1520,0,2009,98059,1820,3030
15298,290000,3,1.5,1310,8100,1,0,0,3,7,1310,0,1965,98034,1330,8100
15299,490000,3,1.75,1720,12540,1,0,0,4,7,1720,0,1956,98006,1440,11850
15300,651500,4,1.5,1500,3075,2,0,0,5,7,1420,80,1929,98103,1480,3774
15301,320900,3,2,1770,7251,1,0,0,4,8,1770,0,1990,98031,2560,7210
15302,355000,2,2.25,1330,10838,2,0,0,3,8,1330,0,1985,98028,1390,10310
15303,488250,4,2,1830,9610,1,0,0,3,7,1830,0,1963,98033,1970,10754
15304,825000,3,2.5,3760,5260,2,0,0,3,9,3230,530,2002,98029,3080,5312
15305,339000,3,2,2350,8459,1.5,0,0,3,9,2350,0,1989,98023,2430,8459
15306,639000,3,2.5,2010,3300,2,0,0,3,9,1610,400,2014,98118,1660,4950
15307,440000,2,1,1230,6600,1,0,0,3,7,1130,100,1906,98118,1260,5060
15308,395000,4,2.5,2740,8336,2,0,0,4,9,2740,0,1990,98031,2460,9189
15309,448500,3,1.75,1300,4800,2,0,1,4,7,1300,0,1912,98136,1300,4800
15310,292000,3,1.75,1320,6600,1,0,0,3,7,1320,0,1988,98168,1070,6594
15311,310000,1,0.75,520,2885,1,0,0,4,6,520,0,1947,98117,980,4241
15312,499000,3,2.5,1690,4851,2,0,0,3,7,1690,0,2004,98053,2330,4851
15313,515000,3,2.25,1640,8400,1,0,0,4,8,1640,0,1962,98006,2110,8400
15314,725000,2,1.75,1950,2719,1,0,0,5,7,1010,940,1919,98103,1360,1256
15315,279000,3,2.5,1500,7350,1,0,0,2,7,1060,440,1979,98023,1390,7770
15316,510000,3,2.5,1830,8133,1,0,0,3,8,1390,440,1996,98028,2310,11522
15317,300000,3,1.75,1450,7620,1,0,0,4,7,1050,400,1955,98166,1380,7620
15318,680000,4,2.5,3490,3677,2,0,0,3,9,2850,640,2007,98072,3440,3600
15319,760750,3,2.5,3190,49137,2,0,0,3,9,3190,0,1988,98074,3240,53143
15320,482000,2,1.5,1300,1229,2,0,0,3,8,1160,140,2000,98107,1430,1255
15321,518000,4,2.75,2520,14021,2,0,0,3,9,2520,0,1999,98019,2330,14007
15322,980000,4,2.25,2240,11034,2,0,0,3,8,2240,0,1976,98004,2300,11550
15323,290000,4,1.75,1820,22043,2.5,0,0,4,7,1820,0,1918,98155,1880,19961
15324,402500,3,3.25,2780,4002,2,0,0,3,8,2780,0,2009,98019,1890,4090
15325,598800,1,1,1090,32010,1,0,0,4,6,1090,0,1958,98014,1870,25346
15326,256883,3,2.5,1690,5025,2,0,0,3,8,1690,0,2003,98023,2550,5001
15327,799000,4,3.25,3120,5000,2,0,0,3,9,2370,750,2005,98115,2520,6000
15328,431000,3,1,1500,6240,1,0,0,4,7,1500,0,1953,98125,1230,6240
15329,335000,4,2,1480,3132,1,0,0,5,6,740,740,1910,98108,1480,6420
15330,490000,4,2.5,2650,9627,1,0,3,4,8,1610,1040,1976,98028,2650,9221
15331,360000,3,2,1270,1323,3,0,0,3,8,1270,0,2006,98103,1330,1323
15332,264950,3,1.5,1370,10115,1,0,0,4,7,1370,0,1957,98022,1450,9282
15333,325000,4,2.75,2090,9240,1,0,0,4,6,2090,0,1949,98146,1460,9240
15334,590000,3,2.5,2110,3870,2,0,0,3,9,2110,0,2004,98029,2300,3870
15335,479000,3,1,1480,10094,1,0,0,4,7,1480,0,1956,98007,1430,10083
15336,238950,2,1,810,4838,1,0,0,3,5,810,0,1938,98055,890,4838
15337,832500,4,2.5,3450,35100,2,0,0,3,10,3450,0,1987,98052,3110,35894
15338,580000,7,2.75,2310,2400,1.5,0,0,3,6,2310,0,1915,98117,1340,3825
15339,291375,4,2.5,2220,6233,2,0,0,3,7,2220,0,2001,98059,2220,5352
15340,645000,4,2.5,2430,14400,1,0,0,5,8,1670,760,1963,98007,2140,9048
15341,425000,4,2.5,1950,5000,2,0,0,3,8,1950,0,2012,98065,2710,5000
15342,383000,3,2.25,2090,15000,1,0,0,3,7,2090,0,1961,98045,1690,14400
15343,453000,3,1.75,1550,7200,1,0,0,3,7,1100,450,1949,98125,1560,7440
15344,799000,4,2.75,3340,5677,2,0,0,3,9,3340,0,2011,98052,3240,5643
15345,273000,2,0.5,1180,7750,1,0,0,4,6,590,590,1945,98155,1380,8976
15346,262000,5,1,1870,7800,1,0,0,3,7,1580,290,1962,98168,1740,7808
15347,900000,4,2.5,3510,6745,2,0,0,3,10,3510,0,1998,98075,3320,8370
15348,598600,4,2.75,3470,212639,2,0,0,3,7,2070,1400,1993,98019,2370,233917
15349,316000,3,2.25,1900,7479,2,0,0,4,7,1900,0,1992,98038,1520,6559
15350,438000,2,1,980,1179,2,0,0,3,8,980,0,2010,98119,1190,1600
15351,489200,3,2.75,1850,9600,1.5,0,0,5,7,1850,0,1965,98034,1250,10500
15352,340000,3,1.75,1210,9635,1,0,0,4,7,1210,0,1987,98019,1550,10707
15353,810000,5,3.25,2950,67475,1,0,0,3,8,2530,420,1981,98072,2620,39820
15354,995000,3,2.25,3200,3800,2,0,0,5,9,2650,550,1914,98102,2400,3900
15355,595000,3,2.75,2150,31238,2,0,0,3,9,2150,0,1996,98014,2650,38307
15356,530000,5,2.75,3230,13572,1,0,2,3,8,1880,1350,1965,98166,2910,15292
15357,400000,3,2.25,1450,4706,2,0,0,3,7,1450,0,2009,98028,1490,4667
15358,715000,4,2.5,2970,29163,2,0,0,3,9,2970,0,1993,98053,3100,31105
15359,354950,4,2.75,2530,7350,1,0,0,5,8,1280,1250,1977,98023,2280,7350
15360,1140000,4,3.25,2500,5801,1.5,0,0,3,8,1960,540,1926,98112,3670,7350
15361,345000,3,2.5,1870,3584,2,0,0,3,8,1870,0,2003,98058,1900,3920
15362,395000,5,1.75,1840,10453,1,0,2,3,8,1360,480,1948,98166,2250,11250
15363,399000,3,3,1520,1884,3,0,0,3,8,1520,0,2009,98125,1360,1939
15364,500000,3,1,1150,5100,2,0,0,3,8,1150,0,1911,98136,1440,5100
15365,595888,3,1.75,1870,9000,1,0,0,5,9,1870,0,1958,98177,2030,8160
15366,215000,4,1.75,1610,9652,1,0,0,5,7,1610,0,1969,98042,1220,9800
15367,310000,4,2.5,2310,7384,2,0,0,3,8,2310,0,2010,98042,2310,7800
15368,833000,4,2.5,2190,12690,1,0,2,3,8,1170,1020,1973,98033,2630,10843
15369,437000,3,1.75,1310,9282,1,0,0,4,7,1310,0,1976,98052,1310,8748
15370,396000,5,2.75,2840,12253,1,0,0,3,7,1420,1420,1960,98028,2210,11620
15371,361810,3,1.75,1240,7620,1,0,0,3,7,1240,0,1968,98166,1150,7620
15372,446000,4,2.5,1530,8375,1,0,0,3,7,1020,510,1974,98034,1650,9794
15373,275000,2,1,680,4190,1,0,0,2,5,680,0,1906,98103,1070,4175
15374,416000,2,1.75,1270,7560,1.5,0,0,4,7,1270,0,1932,98133,1480,7560
15375,577500,2,2.5,2330,3000,2,0,3,3,8,2330,0,1915,98144,1760,4000
15376,722500,4,3.5,2600,5100,2,0,0,3,8,1820,780,2003,98117,2000,6720
15377,377500,3,2,1370,7200,1,0,0,3,7,1130,240,1926,98125,1300,7208
15378,756100,4,2,2000,8317,1.5,0,0,4,8,2000,0,1917,98126,1390,6001
15379,248000,4,2.5,1770,5855,2,0,0,3,7,1770,0,2003,98038,1790,5679
15380,1380000,5,3.25,3450,6360,2,0,0,5,9,1860,1590,1905,98122,2310,5000
15381,182500,2,1,1040,13920,1,0,0,3,6,1040,0,1973,98198,1100,7575
15382,265000,3,2,1320,8959,1,0,0,3,7,1320,0,1993,98042,1740,7316
15383,358990,3,3.25,1710,2171,2,0,0,3,7,1400,310,2014,98106,1380,1300
15384,1000000,4,2,3100,8000,1.5,0,0,5,7,2040,1060,1939,98103,1650,4000
15385,320000,3,1,960,6180,1,0,0,4,6,960,0,1910,98118,1250,4120
15386,295000,4,2.5,1850,6663,2,0,0,3,7,1850,0,1990,98030,1850,6417
15387,450000,4,2,1570,7320,1,0,0,4,7,1570,0,1960,98007,1530,8800
15388,535000,3,1,1330,40259,1,0,0,4,7,1330,0,1977,98024,1710,34787
15389,335000,2,2,1350,2560,1,0,0,3,8,1350,0,1976,98052,1790,2560
15390,525000,4,2.5,3670,9958,2,0,0,3,10,3670,0,2005,98058,3300,10679
15391,925000,5,3,2710,4200,2,0,0,3,7,1890,820,1919,98115,2150,4200
15392,915000,3,2.5,3140,9808,2,0,0,3,9,2500,640,2001,98052,2370,10014
15393,331500,4,1.75,1820,14319,1,0,0,4,7,1820,0,1969,98059,1440,10018
15394,595000,3,1.75,2060,3600,1.5,0,0,3,7,1180,880,1905,98119,1730,2475
15395,398500,3,2.5,1630,1971,2,0,0,3,8,1630,0,1996,98177,1630,3451
15396,359000,4,2.25,2710,22860,1,0,0,4,7,1850,860,1962,98001,1700,22860
15397,330000,3,1.5,1430,8000,1,0,0,5,7,1430,0,1948,98155,1410,9820
15398,1200000,3,1.75,1560,8078,1.5,1,4,4,6,1560,0,1928,98040,2890,16710
15399,855000,4,3.5,3460,7702,2,0,0,3,10,3460,0,2010,98075,3380,7464
15400,266000,3,1.5,1120,8250,1,0,0,4,7,1120,0,1957,98056,1320,8400
15401,762000,5,2,3370,5000,1.5,0,0,4,7,2140,1230,1907,98109,1920,3200
15402,237000,3,1.75,1270,8470,1,0,0,4,7,1270,0,1960,98198,1600,8470
15403,875000,3,2.5,1820,6848,1,0,0,4,7,1820,0,1953,98004,2080,11700
15404,420000,4,1.75,1340,8400,1,0,0,5,7,1340,0,1967,98056,1980,8400
15405,197000,4,2.25,1790,13200,1,0,0,3,7,1220,570,1979,98058,1740,8950
15406,555000,3,1,1250,4590,1.5,0,0,3,6,970,280,1903,98115,1830,4080
15407,575000,2,1.75,1230,5418,1,0,0,3,8,990,240,1949,98117,1330,5074
15408,601500,3,1.75,1460,10128,1,0,0,3,8,1460,0,1968,98033,2240,10154
15409,299900,2,1,810,6150,1,0,0,3,7,810,0,1950,98133,1080,7200
15410,659000,4,2.5,3190,11375,1,0,0,5,8,2210,980,1946,98125,1100,8500
15411,360000,3,1.75,1500,7200,1,0,0,3,7,1500,0,1957,98133,1650,7392
15412,568000,4,1.75,2790,17476,1,0,2,3,7,1450,1340,1956,98166,2790,16401
15413,1400000,4,3.5,4380,66613,1.5,0,0,3,11,4380,0,1993,98077,4010,70109
15414,370000,3,1,940,7910,1,0,0,4,6,940,0,1959,98008,1000,7700
15415,562500,3,2.5,2030,7549,1,0,0,3,8,2030,0,1988,98074,2040,7130
15416,725000,2,1,2410,5930,2,0,0,3,9,1930,480,2007,98116,1540,5892
15417,529950,2,2.5,1500,1174,2,0,0,3,8,1140,360,2014,98107,1550,1519
15418,411000,4,1.75,2250,292288,1,0,0,4,7,2250,0,1963,98042,1550,23798
15419,351358,2,1.75,1210,1189,2,0,0,3,8,1210,0,2014,98029,1540,1672
15420,476000,2,2.25,1140,1332,3,0,0,3,8,1140,0,1999,98103,1140,1267
15421,292500,3,2.25,1390,6004,2,0,0,3,8,1390,0,1993,98038,1630,6397
15422,370500,4,2.5,1790,6120,2,0,0,3,7,1790,0,2005,98059,1950,5660
15423,425000,4,2.5,1900,2766,2,0,0,3,8,1900,0,2014,98106,1900,2604
15424,340000,4,2.5,2380,7850,2,0,0,3,8,2380,0,1995,98055,1940,7334
15425,379600,3,1.75,1270,12420,1,0,0,4,7,1270,0,1962,98056,1560,9910
15426,196000,3,1,1090,7400,1,0,0,4,7,1090,0,1962,98092,1140,8165
15427,400000,3,2.5,1910,4408,3,0,0,3,8,1910,0,2007,98133,1910,8154
15428,285000,3,1,1090,8640,1,0,0,4,6,1090,0,1973,98166,1260,8400
15429,774900,5,1,1750,3861,1.5,0,0,3,7,1750,0,1903,98122,1700,4255
15430,430000,5,3,2500,5750,1,0,0,3,8,1430,1070,1999,98126,1980,7130
15431,630000,4,2.5,2330,31705,2,0,0,4,8,2330,0,1980,98052,2460,36600
15432,490000,3,1.75,1560,9247,1,0,0,3,7,1160,400,1989,98033,1690,8772
15433,260000,4,2.75,2240,7200,1,0,0,3,7,1140,1100,1967,98001,1580,7416
15434,472000,3,1.75,2180,7200,1,0,3,4,8,1090,1090,1954,98178,2180,7140
15435,490000,2,1,1840,3300,1.5,0,0,4,6,1130,710,1910,98107,1320,4000
15436,210000,2,2,1190,7570,1,0,0,3,6,1190,0,1939,98146,1190,7635
15437,1100000,4,3.75,2930,3200,1.5,0,0,5,9,2130,800,1925,98119,1900,4320
15438,529000,3,1.75,2340,7724,1,0,0,3,10,2340,0,2010,98058,3040,5787
15439,447055,4,2.5,2448,4949,2,0,0,3,9,2448,0,2014,98030,2815,5446
15440,908800,3,3,3420,7826,2,0,0,4,8,2430,990,1939,98144,980,6300
15441,342500,5,2.25,2100,10726,1,0,0,4,7,1050,1050,1963,98059,2100,10726
15442,320000,3,2,1110,10500,1,0,0,5,7,1110,0,1978,98045,1230,10395
15443,269000,3,1,1690,4250,1,0,0,3,7,1020,670,1967,98178,1820,8865
15444,480000,5,2,2590,8610,1,0,0,4,7,1340,1250,1958,98008,1750,8610
15445,370000,2,1,780,1133,2,0,0,3,7,780,0,2009,98144,1130,1270
15446,500000,3,2.25,1690,4964,2,0,0,3,8,1690,0,1989,98029,1800,5036
15447,222900,2,1,1110,6411,1,0,0,3,6,1110,0,1944,98178,1150,6504
15448,498000,3,2.5,1620,2640,2,0,0,4,7,1620,0,1900,98122,1370,3840
15449,267000,3,1.5,1090,8160,1,0,0,3,7,1090,0,1967,98058,1260,7560
15450,430000,3,2.25,1550,1469,3,0,0,3,8,1550,0,2004,98103,1520,1465
15451,238000,5,2.25,2240,9652,2,0,0,3,7,2240,0,1990,98055,2180,11644
15452,550000,2,1,1420,3100,1,0,0,3,7,820,600,1924,98107,1420,3915
15453,379500,3,2.25,1830,25641,2,0,0,3,8,1830,0,1989,98059,1500,25641
15454,447000,3,2.5,1740,3043,2,0,0,3,7,1740,0,2012,98011,1920,2869
15455,240000,3,2,1330,6000,1,0,0,4,7,630,700,1900,98108,1140,6000
15456,475000,3,2.5,2160,35912,2,0,0,3,8,2160,0,1982,98077,2230,35244
15457,530000,3,1.75,1690,8190,1,0,0,4,8,1690,0,1958,98005,1840,8705
15458,460000,3,1.75,1210,7500,1,0,0,3,7,1210,0,1951,98027,1250,6000
15459,439995,3,1.75,1570,8400,1,0,0,4,7,1570,0,1959,98133,1860,8639
15460,440000,3,2.5,1390,4997,2,0,0,3,7,1390,0,2004,98065,2340,4125
15461,423000,3,1.75,1100,10005,1,0,0,5,7,1100,0,1964,98056,1340,9709
15462,1400000,3,2.5,2560,3600,2,0,0,3,9,2110,450,1967,98112,2690,4800
15463,207000,3,1,920,5546,1,0,0,2,6,920,0,1928,98125,1300,5546
15464,179000,2,1,720,8914,1,0,0,3,6,720,0,1949,98188,1100,8916
15465,179950,3,1,920,4875,1,0,0,5,6,920,0,1969,98042,960,5200
15466,533000,3,2.5,2810,4607,2,0,0,3,8,2810,0,2004,98011,2540,4871
15467,320000,2,1,1140,3834,1.5,0,0,3,6,1140,0,1911,98126,1190,5750
15468,450000,4,2,1960,5008,1,0,0,3,6,980,980,1900,98144,1175,2315
15469,435000,3,2,1380,2500,1,0,0,3,7,750,630,1986,98107,1630,3800
15470,450000,3,2.5,1480,1961,2,0,0,3,8,1480,0,2005,98029,1400,1138
15471,425000,4,2.75,2440,15349,2,0,1,4,7,2440,0,1957,98198,2280,9250
15472,451000,5,3,2260,6508,1,0,0,3,7,1330,930,2003,98155,1940,9450
15473,442200,4,1.75,1620,8132,1,0,0,3,8,1620,0,1974,98052,1920,8400
15474,657500,3,2.5,2670,10496,2,0,0,3,9,2670,0,1989,98074,2490,8636
15475,340000,3,1,1250,4800,1,0,0,4,7,1250,0,1951,98126,1404,4800
15476,921000,4,2.5,2310,5362,2,0,4,4,8,2010,300,1928,98122,2530,5960
15477,332500,3,2,1600,7995,1,0,0,3,7,1600,0,1950,98118,2440,6900
15478,189000,3,1,1380,7282,1.5,0,0,5,6,1380,0,1915,98002,860,4826
15479,640000,3,2.5,2790,31798,1,0,0,5,8,1650,1140,1953,98027,1400,14849
15480,295000,3,2.5,1690,4102,2,0,0,3,7,1690,0,2003,98038,1830,4733
15481,128000,3,1,910,11117,1,0,0,3,7,910,0,1955,98003,1490,8416
15482,600000,4,2.5,2710,6474,2,0,0,3,8,2710,0,2004,98065,2870,6968
15483,370000,3,1.75,1620,37913,2,0,0,4,7,1620,0,1953,98001,2190,21518
15484,803000,4,2.5,2790,7673,2,0,0,3,9,2790,0,1989,98052,2740,7837
15485,825000,4,1,2290,6300,1.5,0,4,4,7,2150,140,1921,98144,2390,6300
15486,723000,4,2.5,2700,4004,2,0,0,3,9,2700,0,2004,98029,2260,4459
15487,231500,2,1,1000,7615,1,0,0,4,6,1000,0,1943,98056,1060,8000
15488,380950,2,1,1430,7819,1,0,0,3,7,1110,320,1944,98125,1380,7473
15489,678500,3,2.75,1210,3600,1.5,0,2,5,7,1210,0,1910,98103,1630,3910
15490,311000,4,2.5,1975,8734,2,0,0,3,7,1975,0,1996,98038,1975,8538
15491,183000,2,1,670,5140,1,0,0,3,6,670,0,1926,98126,850,5140
15492,148900,4,1.75,1700,6000,1,0,0,3,7,1700,0,1967,98002,1280,6000
15493,327000,4,1,1900,9000,1,0,0,4,7,1290,610,1948,98166,1950,10800
15494,371500,3,1,1650,6400,1,0,0,4,7,980,670,1954,98106,1230,6400
15495,485000,4,1,1210,6380,1.5,0,0,3,7,1210,0,1936,98115,1340,6380
15496,272000,3,2,1200,5700,1,0,0,5,7,1200,0,1942,98178,1190,6384
15497,665000,3,2.75,1800,9550,1,0,0,4,7,1320,480,1966,98006,1890,9902
15498,582000,3,2.5,2380,19860,2,0,0,4,8,2380,0,1995,98056,2450,10220
15499,518000,4,2.25,2640,34870,1,0,0,3,8,1770,870,1977,98027,2500,35580
15500,435000,4,2.5,2940,7590,2,0,0,3,9,2940,0,1991,98058,2550,8360
15501,535000,2,1,1520,3360,1,0,0,4,7,830,690,1927,98117,1470,3774
15502,439000,4,2.25,2570,9503,2,0,0,3,8,2570,0,1980,98011,1950,9600
15503,315000,3,1.75,1660,8160,1,0,0,4,7,1660,0,1951,98166,1490,8100
15504,387846,4,1.75,2520,15205,1,0,0,4,7,2040,480,1954,98028,1680,10000
15505,1620000,4,3.25,4250,12281,2,0,4,3,12,3020,1230,1996,98006,4940,12941
15506,515000,4,2.5,2280,14810,1,0,0,5,8,1500,780,1977,98056,2690,12196
15507,277284,3,1.75,1030,4800,1,0,0,3,6,930,100,1927,98126,1540,4800
15508,324950,3,1,1040,7288,1,0,0,3,7,1040,0,1959,98125,1160,7287
15509,385000,4,3,2090,5102,1,0,0,3,7,1350,740,1994,98106,2090,5102
15510,350000,3,2.25,1780,16290,2,0,0,4,8,1780,0,1987,98058,1780,8810
15511,325000,3,2.5,2550,4240,2,0,0,3,7,2550,0,2006,98031,2550,4240
15512,336500,3,1,1480,7284,1,0,0,3,7,970,510,1963,98133,2020,7920
15513,654000,4,2.5,2240,7540,1,0,0,3,8,1540,700,1962,98115,1960,7250
15514,775000,4,2.75,3500,6226,2,0,0,3,9,3500,0,2004,98053,3480,7222
15515,330000,3,2.5,2238,7209,2,0,0,3,8,2238,0,2011,98023,2456,7212
15516,287000,4,2.5,2240,4648,2,0,0,3,7,2240,0,2005,98001,2221,4557
15517,300000,3,2.25,1730,10030,1,0,0,4,8,1730,0,1985,98023,2090,8823
15518,1600000,5,3.75,3570,10125,2,0,0,3,10,3570,0,2014,98040,1760,10125
15519,650000,4,2.25,2560,9731,2,0,0,4,7,2560,0,1973,98034,1860,9731
15520,565000,4,2.25,2470,7447,2,0,0,3,8,2470,0,1984,98155,2270,7400
15521,563500,4,2.5,2800,12831,2,0,0,3,8,2800,0,2001,98019,2810,10235
15522,391265,3,2,1440,3900,1,0,0,3,8,1440,0,2002,98053,1350,3900
15523,254000,5,2,2080,16117,1,0,0,5,7,1740,340,1959,98001,1510,13068
15524,546000,2,2.25,1530,1324,2,0,0,3,8,1280,250,2010,98122,1410,1689
15525,215000,3,1.75,1210,8075,1,0,0,4,6,1210,0,1983,98001,1310,8025
15526,925000,3,2.75,3640,10300,1,0,0,4,9,2060,1580,1979,98006,3110,10625
15527,245000,3,1.75,2350,12720,1,0,0,4,7,1180,1170,1964,98030,1680,10400
15528,465000,2,2.25,1390,1222,3,0,0,3,7,1340,50,2009,98052,1480,1369
15529,284700,3,1,1700,8645,1,0,0,3,6,1700,0,1955,98146,1500,7980
15530,380000,3,2,1660,8281,1,0,0,3,7,1660,0,1949,98136,1660,7559
15531,615000,3,2,1860,42800,1,0,0,4,7,930,930,1983,98075,1980,11250
15532,387500,3,1,1560,14333,1,0,0,4,7,1560,0,1953,98166,1640,14333
15533,210000,3,1.5,1160,10125,1,0,0,4,7,1160,0,1959,98059,1440,10018
15534,512500,3,2.5,1840,2875,2,0,0,4,7,1840,0,1997,98116,1240,5750
15535,250000,3,1,990,8062,1,0,0,4,7,990,0,1960,98198,1420,8790
15536,310000,5,2,2730,7344,1,0,0,5,7,1510,1220,1962,98058,1730,7700
15537,460000,3,2.5,2390,47480,2,0,0,3,9,2390,0,2007,98058,1720,44866
15538,305000,3,2,1830,10873,1,0,0,3,8,1830,0,1989,98023,2490,8976
15539,752500,5,2.75,2720,4680,1.5,0,0,4,8,1710,1010,1913,98107,1670,4800
15540,397500,4,3,2350,9952,1,0,0,3,9,1650,700,1989,98031,2440,9100
15541,348000,3,2.5,1670,5090,2,0,0,3,7,1670,0,2003,98056,2560,4851
15542,515700,3,2.5,2180,9722,2,0,0,3,8,2180,0,1994,98056,2440,9722
15543,635000,3,1.75,1530,5000,1,0,2,3,7,1020,510,1948,98117,1530,5000
15544,1050000,4,3.5,3390,3979,2,0,0,3,9,2610,780,2014,98199,3350,4165
15545,646000,4,2.25,2500,8500,1,0,0,4,8,1600,900,1978,98006,2290,8927
15546,350000,2,1.5,1320,73600,1,0,0,3,7,1320,0,1993,98001,1320,33600
15547,306000,3,1.5,1250,8700,1,0,0,4,7,1250,0,1959,98168,1300,8700
15548,462550,2,1.75,1070,1276,3,0,0,3,8,1070,0,2006,98107,1290,2057
15549,250000,1,1,1100,4373,1,0,0,2,6,820,280,1947,98166,1100,7500
15550,646800,3,3,2230,1407,2.5,0,0,3,8,1850,380,2014,98027,2230,1407
15551,333000,3,1.5,1260,5758,2,0,0,3,7,1260,0,1999,98006,3090,10142
15552,335000,3,2,1410,44866,1,0,0,4,7,1410,0,1985,98023,2950,29152
15553,1150000,3,1.75,1760,6788,2,1,4,3,7,1760,0,1940,98125,1630,7588
15554,721000,4,2.75,2690,5400,2,0,0,3,7,2210,480,1940,98117,1620,5400
15555,244000,2,1,960,8450,1,0,0,5,6,960,0,1950,98155,1090,8450
15556,220000,4,2.5,2130,9100,1,0,0,3,8,1290,840,1978,98030,1770,7700
15557,651000,3,2.5,3240,108366,2,0,0,4,10,3240,0,1991,98042,2090,108366
15558,500000,3,2.5,2410,34848,1.5,0,0,3,8,2410,0,1976,98006,2420,16424
15559,950968,5,3.5,3220,5081,2,0,0,3,8,3220,0,2013,98052,2970,5753
15560,530000,4,2.25,1980,15086,2,0,0,3,8,1980,0,1981,98074,2100,10927
15561,480000,3,2.5,2980,7338,2,0,0,3,8,2980,0,2006,98055,3010,5267
15562,590000,3,3.25,1290,1230,2,0,2,3,9,1090,200,2008,98119,1710,1797
15563,276000,3,1,870,8040,1,0,0,3,7,870,0,1953,98177,1440,8040
15564,560000,3,2.5,2430,5128,1,0,1,3,8,1270,1160,1978,98136,2510,5330
15565,230000,3,2.5,1340,3011,2,0,0,3,7,1340,0,1995,98038,1060,3232
15566,515000,3,2.5,2010,7200,2,0,0,3,8,2010,0,1994,98028,1970,7202
15567,760000,4,3.25,2590,3889,3,0,0,3,9,2590,0,2013,98007,2590,4062
15568,525000,4,2.25,1890,8549,1,0,0,3,8,1890,0,1967,98008,1940,7210
15569,667500,4,3,1920,4000,1.5,0,0,4,8,1540,380,1931,98116,1660,4000
