Int32,String,Double,Int32,Double,Double,Double,Double,Boolean,Int32,Int32,Int32,Double,Double,Int32,Int32,Double,Double,,
19973,6123000070,310000,3,1.5,1460,9908,1,0,0,3,7,1460,0,1952,98148,1420,9582,,
19974,3578700017,695000,4,2.5,3010,11393,2,0,0,3,8,3010,0,2005,98028,2810,11282,,
19975,6661200320,163500,2,1.5,1050,3419,2,0,0,3,7,1050,0,1996,98038,1050,3417,,
19976,6145600865,449250,4,2,1480,3844,1.5,0,0,5,7,1480,0,1928,98133,1480,3844,,
19977,5419800090,217500,2,2,1070,8400,1,0,0,4,7,1070,0,1980,98031,1430,8190,,
19978,1604601572,345000,2,2.25,860,696,2,0,0,3,9,860,0,2009,98118,1100,3000,,
19979,1773100967,299999,3,2.25,1350,1234,2,0,0,3,7,1160,190,2007,98106,1420,1234,,
19980,7960100260,349500,3,2,1270,3600,1,0,0,3,7,1270,0,1963,98122,1660,3600,,
19981,1523089097,496000,3,1.5,2520,37616,1,0,0,3,8,2520,0,1955,98045,1470,33750,,
19982,7548300441,300000,2,1,760,3001,1,0,0,3,6,760,0,1913,98144,1750,5000,,
19983,125039025,530000,3,1.75,1550,3680,1,0,0,3,7,1050,500,1927,98117,1560,4000,,
19984,7525570020,790100,4,2.5,2590,9341,2,0,0,3,8,2590,0,1985,98052,2280,9510,,
19985,3216900070,382500,4,2.5,2210,7079,2,0,0,3,8,2210,0,1993,98031,1970,7000,,
19986,7856640560,1.13E+06,5,3.5,3880,13885,2,0,3,4,9,2540,1340,1979,98006,3690,13885,,
19987,1972200698,474800,2,3.25,1400,1243,3,0,0,3,8,1400,0,2000,98103,1400,1335,,
19988,7967700530,241000,3,1,1020,7538,1,0,0,3,7,1020,0,1981,98032,1650,7201,,
19989,6003500743,640000,2,2.25,1540,958,3,0,0,3,9,1540,0,2007,98122,1410,958,,
19990,3277801448,280000,3,2,1020,889,2,0,0,3,7,720,300,2009,98126,1130,972,,
19991,3298700671,260000,2,1,820,6771,1,0,0,4,6,820,0,1918,98106,1000,4440,,
19992,2742100085,449500,6,4,2280,5275,1,0,0,3,7,1270,1010,1998,98108,1760,6642,,
19993,2328800130,220000,3,1.75,1900,7680,1,0,0,3,7,1260,640,1959,98178,2000,7740,,
19994,666000142,798500,3,3,1950,1833,3,0,0,3,9,1610,340,2009,98004,2040,2131,,
19995,148000035,544000,3,1.5,1790,8203,1.5,0,1,3,7,1790,0,1910,98116,1960,6047,,
19996,7504020610,615000,5,2.25,2480,12070,2,0,0,3,9,2480,0,1978,98074,2570,12000,,
19997,9554200200,582500,2,1.75,1990,6549,1,0,0,3,7,1170,820,1948,98115,1640,7202,,
19998,3166900270,391500,3,2.5,2424,6143,2,0,0,3,9,2424,0,2014,98030,2381,6036,,
19999,9211520400,274900,4,1.75,1840,10528,1,0,0,3,7,1210,630,1990,98023,1620,9331,,
20000,4376800010,610000,4,2.25,1960,9021,2,0,0,4,8,1960,0,1973,98052,1960,9975,,
20001,4094800260,1.73E+06,4,3.5,4440,20668,2,0,2,5,10,3240,1200,1965,98040,4240,18650,,
20002,2473370110,370000,5,2.5,2250,10400,1,0,0,3,8,1280,970,1973,98058,2140,9592,,
20003,5364200620,980000,3,2.25,2390,4590,2,0,0,3,8,2090,300,1941,98105,2280,5179,,
20004,871000065,419000,2,1,720,4592,1,0,0,4,6,720,0,1943,98199,1030,5816,,
20005,3317010130,236000,3,1.75,1090,7647,1,0,0,3,7,1090,0,1994,98003,1660,9219,,
20006,6117501755,355000,4,1.5,2230,11536,1,0,1,4,7,1220,1010,1954,98166,2170,12465,,
20007,5561720180,252000,3,2.25,1740,10836,1,0,0,3,7,910,830,1981,98031,2090,7500,,
20008,1721801591,89950,1,1,570,4080,1,0,0,3,5,570,0,1942,98146,890,5100,,
20009,3125079013,1.07E+06,3,2.5,3970,263538,1.5,0,0,3,9,3970,0,1991,98024,3970,194676,,
20010,3862710030,450000,3,2.5,1800,4357,2,0,0,3,8,1800,0,2013,98065,1800,3663,,
20011,4037200295,525000,3,1.75,1520,8835,1,0,0,4,7,1520,0,1957,98008,1760,8580,,
20012,3793500510,422000,4,2.5,3200,6691,2,0,0,3,7,3200,0,2002,98038,2610,6510,,
20013,5093301285,1.58E+06,4,2.5,2900,10500,1,0,3,5,8,1450,1450,1963,98040,2900,9201,,
20014,5589300361,270000,3,1.5,1610,8375,2,0,0,3,7,1610,0,1927,98155,1610,9107,,
20015,2130410050,287000,3,2.25,1490,9600,1,0,0,4,7,1170,320,1987,98019,1590,10104,,
20016,7313200120,605000,4,3.25,2885,33671,2,0,0,4,8,2885,0,1984,98027,1910,16000,,
20017,1771000960,380000,3,1,1160,9375,1,0,0,3,7,1160,0,1967,98077,1160,9650,,
20018,8121100325,575000,4,2.75,1960,4635,1,0,0,4,7,1000,960,1968,98118,1830,6180,,
20019,567000755,450000,2,3,1790,1709,2,0,0,3,7,1400,390,2001,98144,1460,1462,,
20020,1238501099,470000,3,1.75,1310,8600,1,0,0,4,7,1310,0,1987,98033,2510,8515,,
20021,6192410550,739000,3,2.5,2810,5400,2,0,0,3,9,2810,0,2005,98052,2870,5400,,
20022,5412400170,259000,3,2,1390,7120,1,0,0,3,7,1390,0,1988,98030,1530,7688,,
20023,8562780530,338500,2,2.25,1150,711,2,0,0,3,7,1150,0,2013,98027,1150,748,,
20024,5126900321,295000,4,2.5,2290,4539,2,0,0,3,7,2290,0,2001,98058,1710,7200,,
20025,8722100810,1.05E+06,4,2.75,2250,3433,1.5,0,0,3,8,1500,750,1927,98112,1970,3484,,
20026,2767603612,500000,2,2.25,1290,1334,3,0,0,3,8,1290,0,2007,98107,1350,1334,,
20027,629410180,697000,4,2.5,3220,6399,2,0,0,3,9,3220,0,2004,98075,2850,6399,,
20028,4139910170,1.01E+06,5,3.25,4050,35600,2,0,0,3,12,4050,0,1990,98006,4770,33880,,
20029,4459800075,710000,3,2,2140,4923,1,0,0,4,8,1070,1070,1928,98103,1470,4923,,
20030,6917700305,529000,2,1,1210,7667,1,0,0,3,6,900,310,1950,98199,1330,6462,,
20031,9268851680,611000,3,2.5,2134,1984,2.5,0,0,3,8,2134,0,2008,98027,2170,1984,,
20032,1386800054,283450,5,2.75,2770,6116,1,0,0,3,7,1490,1280,1979,98168,1920,6486,,
20033,3226049045,350000,3,1.5,1090,5003,1,0,0,3,7,1090,0,1962,98125,1540,5279,,
20034,1865800250,147500,3,1.75,1010,6552,1,0,0,3,7,1010,0,1969,98042,1010,6552,,
20035,4443800030,575000,2,1.75,1840,4076,1,0,0,3,8,1140,700,1957,98117,1540,4076,,
20036,5631500941,740000,4,2.5,3050,8000,2,0,0,3,9,3050,0,2007,98028,1910,8000,,
20037,2911000100,245000,4,2.5,1921,4888,2,0,0,3,7,1921,0,2009,98001,1921,9140,,
20038,7334501300,308000,3,1.75,1630,11475,1,0,0,4,7,1330,300,1979,98045,1630,11475,,
20039,3750605349,210500,3,1,1220,9600,1,0,0,5,7,1220,0,1958,98001,1310,9600,,
20040,8572900275,286000,2,1,780,3475,1,0,0,4,5,780,0,1930,98045,1210,6769,,
20041,4123830480,392000,4,2.75,1940,6555,2,0,0,3,8,1940,0,1990,98038,1840,6912,,
20042,3501600185,335000,3,1.75,1270,4800,1,0,0,3,7,1270,0,1953,98117,1490,4800,,
20043,7169500130,495000,2,2.25,1460,1623,2,0,0,3,8,1260,200,2005,98115,1460,1137,,
20044,923000120,515000,3,1.5,2200,7620,1,0,0,4,7,1130,1070,1942,98177,2170,7672,,
20045,2652501470,1.22E+06,4,2.5,3240,3600,2,0,0,3,9,2060,1180,2008,98109,1820,3600,,
20046,6791100410,432000,3,2.5,1660,15000,1,0,0,4,7,1660,0,1970,98075,2060,15015,,
20047,7504101230,675000,4,2.5,2810,11120,2,0,0,3,9,2810,0,1982,98074,3100,12672,,
20048,597000566,335000,3,2,1340,1951,1,0,0,3,6,670,670,1915,98144,1520,2248,,
20049,2600140070,1.03E+06,4,3,3540,10202,2,0,0,3,8,2720,820,1988,98006,2780,10714,,
20050,5101400862,499950,3,1,980,6380,1,0,0,3,7,760,220,1941,98115,1390,6380,,
20051,5602000025,251000,3,2,1200,10212,1.5,0,0,5,6,1200,0,1949,98022,1280,10212,,
20052,9510910250,670000,4,2.5,2095,4569,2,0,0,3,9,2095,0,2002,98052,2095,4385,,
20053,3010300415,383000,5,2,2280,5750,1,0,0,4,8,1140,1140,1951,98116,1780,5750,,
20054,4401200460,813000,4,2.5,3430,7508,2,0,0,3,10,3430,0,1998,98052,3110,8741,,
20055,9547202265,990000,3,3.25,2460,4182,2,0,0,5,8,2100,360,1910,98115,2370,4284,,
20056,7856000110,895000,3,2.5,2750,10000,1,0,3,3,8,1650,1100,1967,98006,2490,10000,,
20057,6402300070,800000,4,2.5,2390,10000,1,0,0,3,9,1590,800,1975,98040,1900,9752,,
20058,6743700015,392800,3,2,1080,11856,1,0,0,5,7,1080,0,1986,98033,1220,9247,,
20059,925069152,890000,2,1.75,3050,50965,2,0,0,3,10,3050,0,1991,98053,3050,40107,,
20060,8563030280,700000,3,2.5,2030,8398,2,0,0,4,9,2030,0,1975,98008,2450,8104,,
20061,7852120120,725000,3,3.5,3690,8837,2,0,0,3,10,3690,0,2001,98065,3690,9585,,
20062,4006000183,450000,7,4,3150,7800,2,0,0,3,8,3150,0,2013,98118,1880,6000,,
20063,1453601502,303697,4,2,2520,7334,1,0,0,3,7,1600,920,1955,98125,2040,7937,,
20064,6114400028,403500,5,2.5,3600,17300,1,0,0,4,8,2410,1190,1968,98166,2620,30200,,
20065,795002455,261000,2,1,970,12500,1,0,0,3,6,970,0,1941,98168,1280,6250,,
20066,1853000030,775000,3,2.5,3550,32807,2,0,0,3,9,3550,0,1989,98077,3270,35001,,
20067,9526600250,800000,4,2.75,3010,7427,2,0,0,3,8,3010,0,2010,98052,3000,4929,,
20068,3797710020,325000,4,2.25,1770,7799,2,0,0,3,7,1770,0,1998,98031,1770,7778,,
20069,3876100320,482500,6,4.5,2940,7500,1.5,0,0,4,8,2940,0,1966,98034,2010,7500,,
20070,7548300170,600000,4,2.25,2760,5200,2,0,0,3,7,1790,970,1910,98144,1310,2059,,
20071,7732410360,752888,3,2.5,2420,9000,2,0,0,4,9,2420,0,1987,98007,2630,9000,,
20072,7635800313,300000,4,1.5,1460,8760,1,0,0,3,7,1460,0,1958,98166,1610,9375,,
20073,6378500125,436000,2,1,1040,7538,1,0,0,4,7,1040,0,1939,98133,1440,7530,,
20074,4379400580,698000,3,2.5,2580,4636,2,0,0,3,9,2580,0,2006,98074,2480,4500,,
20075,8722100030,632750,4,2,1800,4800,1.5,0,0,3,7,1800,0,1918,98112,1950,4800,,
20076,7283900521,352500,3,1.75,1500,10269,1,0,0,3,7,1030,470,1958,98133,2090,10269,,
20077,4365700130,210000,3,1,1660,7440,1,0,0,3,7,1270,390,1957,98106,1540,7440,,
20078,1445500010,855000,4,2.25,2480,36974,2,0,0,4,9,2480,0,1973,98005,3160,35070,,
20079,3221069054,760000,3,2.5,4040,147856,2,0,0,3,9,4040,0,2004,98092,3000,125452,,
20080,1552520070,425000,3,2.5,1630,10762,1,0,0,3,7,1630,0,1994,98011,1770,10762,,
20081,1442860120,363000,4,3,2250,12142,2,0,0,3,8,2250,0,1986,98058,2300,9003,,
20082,4139460390,995000,4,4.5,3850,13551,2,0,2,3,10,3000,850,1998,98006,3480,10737,,
20083,5427110040,1.23E+06,4,2.5,2740,16007,2,0,0,3,9,2740,0,1984,98039,2760,16008,,
20084,9268850140,288790,4,2,1390,745,3,0,0,3,7,1390,0,2008,98027,1390,942,,
20085,3278600750,250000,1,1.5,1180,1688,2,0,0,3,8,1070,110,2007,98126,1380,2059,,
20086,7853400250,645000,4,3.5,2910,5260,2,0,0,3,9,2910,0,2012,98065,2910,5260,,
20087,3705900124,302000,5,1.75,2360,8642,1.5,0,0,5,7,2060,300,1926,98133,1950,8491,,
20088,9471201175,1.58E+06,4,3.25,3760,10920,1.5,0,0,5,9,2400,1360,1950,98105,3430,11050,,
20089,421049170,239000,3,1,1510,15022,1,0,0,3,7,1510,0,1962,98003,1510,12970,,
20090,7922800160,511555,3,2,1400,7293,1,0,0,4,7,1400,0,1963,98008,1600,7960,,
20091,7708200400,495000,4,2.5,2460,4774,2,0,0,3,8,2460,0,2006,98059,2510,4399,,
20092,1565950030,364950,4,2.5,1930,6957,2,0,0,3,8,1930,0,1995,98055,2090,6996,,
20093,3390600025,450000,4,2,2240,7725,1,0,0,5,7,1120,1120,1956,98106,1340,6300,,
20094,6072800170,2.50E+06,4,4,3330,24354,1,0,0,4,10,3330,0,1961,98006,3880,25493,,
20095,8651611230,780000,3,3.5,3190,6776,2,0,0,3,10,3190,0,1998,98074,3230,7189,,
20096,5129000006,280500,3,1,1220,4541,1,0,0,3,7,890,330,1952,98108,1670,3429,,
20097,1626069139,462500,3,2.25,2350,51400,1,0,0,3,7,1390,960,1977,98077,2350,51400,,
20098,711000070,730000,3,1.75,2040,11294,1,0,0,4,7,1340,700,1952,98004,2120,9587,,
20099,7708210070,535000,4,2.75,3070,7201,2,0,0,3,9,3070,0,2006,98059,2880,8364,,
20100,6071200400,510000,4,2.5,2010,9075,1,0,0,4,8,1310,700,1959,98006,1850,9220,,
20101,1245000438,885000,4,2.5,2620,9157,2,0,0,3,8,2620,0,1996,98033,2240,7405,,
20102,2877100235,650000,5,2,2400,3500,1.5,0,0,3,8,1900,500,1911,98103,1520,4000,,
20103,705730280,335000,3,2.5,1740,5267,2,0,0,3,7,1740,0,1999,98038,2180,5000,,
20104,2919702040,599000,5,2.75,2820,4608,1,0,0,3,7,1450,1370,1967,98117,1620,3840,,
20105,1250202324,610000,4,2.75,2640,8400,1,0,2,3,8,1440,1200,1947,98144,2610,6000,,
20106,2922702965,703300,3,2,1980,3525,1.5,0,0,4,8,1590,390,1932,98117,1760,3760,,
20107,3885805035,687500,2,1,1040,7200,1,0,0,4,6,1040,0,1955,98033,1640,7200,,
20108,4036800015,465000,4,1.75,1730,11700,1,0,0,3,7,880,850,1956,98008,1570,7820,,
20109,1773101020,307000,5,1.5,1310,4800,1.5,0,0,3,6,1110,200,1929,98106,960,4800,,
20110,9276200455,724950,4,2,2270,5760,2,0,0,4,8,2270,0,1909,98116,1420,5760,,
20111,2600020330,1.22E+06,4,2.75,3670,15400,2,0,3,4,10,3670,0,1986,98006,3370,13300,,
20112,2239800070,417000,4,2.25,2300,7700,1,0,0,3,7,1380,920,1959,98125,2010,8820,,
20113,7893203565,120000,3,1,1260,7500,1,0,0,3,6,1260,0,1954,98198,1260,7500,,
20114,3186600515,781000,3,2.5,2070,4463,1.5,0,0,5,8,1780,290,1931,98115,2070,5000,,
20115,6154900005,665000,4,2.75,2420,7102,1,0,0,5,7,1670,750,1946,98177,1620,7102,,
20116,705730280,325000,3,2.5,1740,5267,2,0,0,3,7,1740,0,1999,98038,2180,5000,,
20117,1523049207,220000,4,2,1700,8043,1,0,0,3,7,850,850,1954,98168,1540,13260,,
20118,3971700903,422250,3,1.75,1650,7145,2,0,0,5,8,1300,350,1977,98155,1760,7206,,
20119,4388000070,186000,3,1.75,1460,7967,1,0,0,3,7,1040,420,1977,98023,1460,6835,,
20120,6844700510,700000,4,2.5,2672,4297,2,0,0,3,8,2020,652,2005,98115,1720,6120,,
20121,1326059142,1.40E+06,4,3,3520,128502,2,0,2,4,10,3520,0,1981,98072,3260,79714,,
20122,5035300572,779000,4,1.5,2740,4912,1,0,0,4,8,1370,1370,1937,98199,2160,5006,,
20123,3179100755,554663,3,2,1230,6802,1.5,0,0,3,7,1230,0,1940,98105,1850,6398,,
20124,5101404563,561500,3,1.75,1960,6380,1,0,0,4,7,980,980,1939,98115,1480,6380,,
20125,821079102,780000,4,3.5,3720,213073,1,0,2,3,10,3720,0,2007,98010,2190,59241,,
20126,9126100815,500000,3,2,1560,1156,3,0,0,3,8,1560,0,2014,98122,1560,1728,,
20127,2599200830,226740,3,1.5,1410,8800,1,0,0,4,7,1410,0,1965,98092,2180,10108,,
20128,1545802850,286000,4,2.5,1820,7930,2,0,0,5,7,1820,0,1989,98038,1490,7930,,
20129,521079025,579000,3,2.5,3160,286181,2,0,3,3,9,3160,0,2002,98010,2110,94663,,
20130,3298500690,300000,3,1,1150,7314,1,0,0,3,7,1150,0,1960,98008,1350,7350,,
20131,9407001860,372000,4,1.75,1960,9300,1,0,0,5,7,1340,620,1979,98045,1500,9752,,
20132,6303400965,220000,5,1,1260,8382,1.5,0,0,3,7,1260,0,1918,98146,910,8382,,
20133,6126500060,329950,3,1.75,2080,5969,1,0,2,3,7,1080,1000,1971,98108,2090,5500,,
20134,8651411460,214000,3,1.5,1240,5200,1,0,0,5,6,1240,0,1970,98042,1060,5200,,
20135,5589300370,282000,4,1,1200,11111,1.5,0,0,3,7,1200,0,1949,98155,1350,9113,,
20136,114100304,515000,4,2.5,2800,21370,2,0,0,3,8,2800,0,2003,98028,1880,9336,,
20137,1112700170,425000,2,1,1300,11080,1,0,0,4,7,1300,0,1955,98034,1600,9259,,
20138,4174600185,480000,2,2.25,1490,6770,1.5,0,0,3,8,1490,0,1926,98108,1820,7875,,
20139,5101406441,490000,3,1,1600,6380,1.5,0,0,3,7,1400,200,1939,98125,1760,6380,,
20140,9412200260,496500,4,2.5,2250,14440,1,0,0,3,7,1550,700,1967,98027,2090,11400,,
20141,1152700120,370000,4,3,2490,5706,2,0,0,3,9,2490,0,2005,98042,2650,5880,,
20142,7904700146,290000,2,1.5,770,850,2,0,0,3,7,770,0,2006,98116,1350,915,,
20143,7878400135,355000,3,2.25,2550,9674,1,0,0,3,7,1850,700,1959,98178,2240,9674,,
20144,792000006,187000,2,1,840,11600,1,0,0,3,6,840,0,1952,98168,1610,9120,,
20145,7203220030,963990,4,3.25,3830,6765,2,0,0,3,9,3830,0,2014,98053,3830,6507,,
20146,8564860110,594491,4,2.5,2990,6037,2,0,0,3,9,2990,0,2013,98045,2990,5992,,
20147,2991000400,272000,3,2.5,1790,6371,2,0,0,3,8,1790,0,1998,98092,1850,6371,,
20148,1821059067,200000,3,1,1150,4800,1.5,0,0,4,6,1150,0,1938,98002,1310,9510,,
20149,7714000250,394000,5,3.25,3620,4650,2,0,0,3,8,2790,830,2004,98038,2850,4650,,
20150,216500040,259000,3,2.5,2740,7980,2,0,0,4,7,2740,0,1964,98168,1470,8611,,
20151,9550204515,542000,2,1,890,3060,1,0,0,3,7,770,120,1910,98105,1760,4080,,
20152,5470100270,225000,3,1.5,1310,10491,1,0,0,4,7,1310,0,1969,98042,1430,9664,,
20153,164000361,799000,4,1.5,1810,6583,1,0,0,3,7,1500,310,1968,98133,860,8670,,
20154,7231300125,345000,5,2.5,3150,9134,1,0,0,4,8,1640,1510,1966,98056,1990,9133,,
20155,7852011070,1.14E+06,6,3.75,5960,20197,2,0,4,3,10,3900,2060,2005,98065,3860,12800,,
20156,7010701383,680000,3,2.5,1800,4400,1,0,0,5,7,1350,450,1970,98199,1920,4400,,
20157,263000155,418000,3,2,1410,6030,1.5,0,0,4,7,1410,0,1930,98103,1410,6300,,
20158,9238900390,460000,3,1,1860,6360,1,0,0,3,8,1470,390,1954,98136,1770,6175,,
20159,1423800080,225000,3,1,990,8012,1,0,0,4,7,990,0,1966,98058,1260,9060,,
20160,3761100276,588000,4,2.25,2510,19550,1,0,0,4,9,1810,700,1977,98034,2450,19250,,
20161,4060000290,253000,3,1.5,880,6600,1,0,0,5,6,880,0,1945,98178,1020,6600,,
20162,3827600040,749950,3,2.5,2770,10773,2,0,2,3,9,2770,0,1992,98008,2530,10423,,
20163,3356402020,230000,3,1,1390,16000,1,0,0,4,6,1390,0,1960,98001,1420,10000,,
20164,2623069069,775000,3,2.5,2620,241200,1.5,0,0,4,9,2620,0,1998,98027,2620,172933,,
20165,9508850120,602000,4,1.75,2420,37800,1,0,0,4,8,1880,540,1981,98053,2780,35532,,
20166,3624079046,460000,4,3,2230,108900,1,0,0,3,7,1410,820,1978,98065,1960,65340,,
20167,1245000500,750500,4,2.5,2860,9159,1,0,0,4,8,1530,1330,1989,98033,2070,8680,,
20168,2938100005,264950,3,1.5,1370,10115,1,0,0,4,7,1370,0,1957,98022,1450,9282,,
20169,6855700080,294950,3,1,1240,8840,1,0,0,3,6,1240,0,1952,98125,1250,8840,,
20170,892000025,114975,2,1,740,6250,1,0,0,3,6,740,0,1942,98146,980,6957,,
20171,2946000590,276000,3,1.5,1820,8750,1,0,0,4,7,1200,620,1958,98198,1500,8000,,
20172,3300790540,292500,3,2.25,1690,7320,2,0,0,3,7,1690,0,1987,98198,1520,7450,,
20173,7202280580,653000,4,2.5,3120,5137,2,0,0,3,7,3120,0,2003,98053,2755,5137,,
20174,9232900165,418500,2,1,790,5800,1,0,0,3,6,790,0,1943,98117,1460,5800,,
20175,2387600010,1.35E+06,4,3.5,4680,12495,2,0,0,3,10,3040,1640,2008,98033,3240,10749,,
20176,1931300815,550000,2,1,980,4800,1,0,0,4,7,980,0,1910,98103,1570,2640,,
20177,2426039130,417500,4,1,1390,10800,1.5,0,0,4,7,1390,0,1941,98177,1390,9360,,
20178,4249000100,803000,4,2.5,2790,7673,2,0,0,3,9,2790,0,1989,98052,2740,7837,,
20179,3210200395,279900,3,1,1280,12928,1.5,0,0,3,6,1280,0,1942,98023,1610,19467,,
20180,6362900171,499950,3,3.5,1820,1501,2,0,0,3,8,1430,390,2014,98144,1550,1501,,
20181,3904901190,567000,3,2.5,2070,10908,2,0,0,3,8,2070,0,1986,98029,2220,10975,,
20182,4046500140,315000,3,1.75,1410,15134,1,0,0,3,7,1410,0,1980,98014,1770,15337,,
20183,534000080,333000,2,1,720,6686,1,0,0,3,6,720,0,1942,98117,1200,6686,,
20184,2071500011,367500,4,2.25,1930,7925,1,0,0,3,8,1300,630,1960,98155,1930,7200,,
20185,7942600910,575000,1,1,1310,8667,1.5,0,0,1,6,1310,0,1918,98122,1130,4800,,
20186,226059096,1.57E+06,5,4.5,5220,67319,2,0,0,3,11,5220,0,2001,98072,4190,40609,,
20187,226039270,615000,3,1.75,2220,7224,1,0,2,3,8,2040,180,1975,98177,2540,9990,,
20188,1150000340,645500,4,2.5,2390,9638,2,0,0,3,10,2390,0,1988,98029,2630,9258,,
20189,8113101582,515000,5,3.5,2310,5249,2,0,0,3,8,1560,750,2000,98118,1900,7296,,
20190,8673400052,560000,3,2.75,1370,1193,3,0,0,3,8,1370,0,2003,98107,1320,1180,,
20191,7574910220,795000,4,2.5,2920,32219,2,0,0,5,10,2920,0,1995,98077,3420,37206,,
20192,7683800212,229000,3,1,1010,12705,1,0,0,4,7,1010,0,1959,98003,1490,10200,,
20193,3404700041,550000,3,2.25,2160,37000,1.5,0,0,4,7,1760,400,1933,98052,2540,37000,,
20194,1924059278,762400,3,1.75,2430,14607,1,0,1,3,8,1230,1200,1949,98040,2750,17425,,
20195,7197800020,585000,4,2.5,2250,4119,2,0,0,3,8,2250,0,2001,98075,2290,3115,,
20196,621069146,311000,2,1.75,1180,55321,1,0,0,3,8,1180,0,1941,98042,1480,56192,,
20197,1822360080,565000,4,2.75,2730,6856,2,0,0,3,8,2730,0,2003,98072,2520,5569,,
20198,1592000640,570000,3,2.25,2180,9246,2,0,0,3,9,2180,0,1984,98074,2300,9298,,
20199,6021501780,578000,3,1,1500,4500,1,0,0,3,7,1120,380,1938,98117,1440,4500,,
20200,5363200100,897000,4,2.5,2820,6120,2,0,0,3,9,2820,0,2014,98115,1510,6120,,
20201,3629960680,395000,2,2.25,1620,1841,2,0,0,3,8,1540,80,2004,98029,1530,1831,,
20202,1972201820,610000,4,2,2130,2620,1.5,0,0,5,7,1650,480,1919,98103,1330,2719,,
20203,1860600290,1.02E+06,3,2.25,1670,4800,1.5,0,3,3,8,1670,0,1903,98119,2300,4800,,
20204,5101405338,452000,3,1.75,1880,16239,1,0,0,3,7,880,1000,1922,98115,1260,7528,,
20205,2985800070,549995,3,1,1120,6600,1,0,0,3,7,1120,0,1943,98105,1300,6600,,
20206,1442740140,370000,3,2.25,2110,13300,2,0,0,4,8,2110,0,1985,98038,2470,14000,,
20207,3333001430,509000,3,3,2130,5000,1.5,0,0,3,7,1570,560,1913,98118,1638,4500,,
20208,8731902680,218000,3,2.25,1610,7084,1,0,0,4,8,1280,330,1968,98023,2170,8505,,
20209,8562700410,528000,5,1.75,2780,7786,1,0,0,3,8,1390,1390,1966,98052,2130,7918,,
20210,2620069113,380000,3,2.25,1600,39848,1,0,3,4,8,1600,0,1958,98022,1600,39848,,
20211,4356200210,153500,3,1,890,4810,1,0,0,3,6,890,0,1910,98118,1230,6057,,
20212,5700002025,665000,3,2.25,2580,6000,2,0,0,3,8,1780,800,1925,98144,2300,5995,,
20213,2599000130,247200,3,1,1590,11200,1,0,0,4,7,1590,0,1961,98092,1560,9750,,
20214,3530430155,168000,2,1.5,1220,3568,1.5,0,0,4,8,1220,0,1976,98198,1180,3678,,
20215,2710600080,525000,4,2,1720,6099,1,0,0,4,7,860,860,1949,98115,1100,5671,,
20216,1441000350,440000,4,3.5,3180,4869,2,0,0,3,8,2390,790,2007,98055,2850,4500,,
20217,1096100010,320000,2,1,1210,7040,1,0,0,3,7,1210,0,1952,98155,1210,7205,,
20218,4047200580,265000,2,1.5,1440,22081,2,0,0,3,7,1440,0,1990,98019,1440,19544,,
20219,1795910360,475000,3,2.5,2130,8022,2,0,0,3,8,2130,0,1985,98052,2130,7605,,
20220,9510900070,292500,4,1.75,2140,8162,1,0,0,3,7,1420,720,1968,98023,2040,7632,,
20221,6373000187,497000,3,2.25,1460,1353,2,0,0,3,8,1050,410,2012,98116,1690,3776,,
20222,6620400400,309950,1,1,1120,11800,1.5,0,0,3,7,1120,0,1950,98168,2330,9290,,
20223,2909310100,332000,4,2.5,2380,5737,2,0,0,3,7,2380,0,2010,98023,2380,5396,,
20224,293910030,655000,4,2.5,2570,4412,2,0,0,3,9,2570,0,2001,98034,2460,5470,,
20225,7686203620,260000,4,2.5,2050,12500,1,0,0,3,7,1300,750,1965,98198,1790,7900,,
20226,629800540,1.50E+06,4,4.25,5020,26319,2,0,0,3,12,5020,0,1998,98074,4930,26319,,
20227,9310300160,357000,5,2.5,2990,9240,2,0,0,3,8,2990,0,2015,98133,1970,18110,,
20228,7128300630,677000,4,2,2180,6000,1.5,0,0,3,8,2060,120,1927,98144,1370,4500,,
20229,4094800120,1.82E+06,5,3,3880,13000,2,0,0,3,10,3880,0,1972,98040,3470,13701,,
20230,2402100895,640000,33,1.75,1620,6000,1,0,0,5,7,1040,580,1947,98103,1330,4700,,
20231,3996900160,277000,2,1,770,8149,1,0,0,3,6,770,0,1948,98155,1160,8149,,
20232,3375300370,262500,5,2.25,1950,8086,1,0,0,3,7,1130,820,1980,98003,1670,8550,,
20233,7129302800,420000,3,1.5,1780,5000,1,0,4,4,7,1030,750,1958,98118,1780,7500,,
20234,4124000320,335620,3,2.25,1800,15903,1,0,0,3,8,1340,460,1986,98038,2000,15233,,
20235,3826000385,201000,4,1.5,1360,8100,1.5,0,0,3,7,1360,0,1962,98168,1300,8100,,
20236,3343902281,310000,2,1,1020,8102,1,0,0,3,7,1020,0,1956,98056,1770,7291,,
20237,2320069107,185000,2,1,820,16030,1,0,0,4,5,820,0,1923,98022,1880,14046,,
20238,2946001550,279000,6,1.75,2240,11180,2,0,0,4,7,2240,0,1955,98198,1590,7955,,
20239,1774220070,550000,4,2.25,2590,36256,2,0,0,3,8,2590,0,1978,98077,2670,35657,,
20240,6696800030,650000,4,2.5,2290,10186,2,0,0,3,8,2290,0,1985,98008,2150,10186,,
20241,8605900060,545000,3,1.75,1810,3000,1.5,0,0,4,7,1810,0,1903,98107,1140,3000,,
