pos,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,sqft_living15,sqft_lot15
16248,428000,2,2.5,1414,1960,2,0,0,3,8,1414,0,1986,98006,1414,2511
16249,733000,6,2.75,2730,5000,1,0,0,3,8,1780,950,1962,98107,2090,5000
16250,651000,4,2.5,2740,7140,2,0,0,3,8,2740,0,1993,98074,2260,7035
16251,685000,4,2.5,3030,7864,2,0,0,3,9,3030,0,1999,98074,2790,7034
16252,275000,3,2.5,1560,4244,2,0,0,3,7,1560,0,2002,98038,1670,4251
16253,535000,4,2.5,2200,110642,1,0,0,5,7,1330,870,1979,98077,2290,51400
16254,288400,4,2.5,1860,6687,1,0,0,4,7,1220,640,1983,98031,1860,6117
16255,365000,2,1,1390,8336,1,0,0,4,6,910,480,1946,98166,1610,7847
16256,721000,4,2.75,2690,5400,2,0,0,3,7,2210,480,1940,98117,1620,5400
16257,405000,4,2.75,2360,7716,1,0,0,3,7,1390,970,1978,98034,2160,8794
16258,500000,2,1,1510,4000,1,0,0,3,6,930,580,1924,98117,1300,4000
16259,338950,3,1.75,1610,22496,1,0,0,4,7,1610,0,1974,98042,2050,35772
16260,1050000,4,3,3560,4000,3,0,2,3,9,2970,590,1996,98112,1190,4000
16261,696000,3,2.5,2300,3060,1.5,0,0,3,8,1510,790,1930,98115,1590,3264
16262,250000,3,1.75,1480,3900,1,0,0,4,7,1480,0,1980,98023,1830,6956
16263,352500,4,2,1970,7451,1,0,0,3,8,1350,620,1962,98133,1980,7510
16264,950000,4,3,2980,44431,2,0,0,2,10,2640,340,1981,98034,2010,7332
16265,186000,3,2,1340,4320,1,0,0,3,5,920,420,1912,98002,980,6480
16266,645000,4,2.75,2340,6350,1,0,0,4,7,1310,1030,1974,98126,2020,6350
16267,440000,2,1.5,1330,15873,1,0,0,3,7,900,430,1984,98074,1610,12043
16268,897500,4,3,4370,217882,2,0,0,3,10,4370,0,1984,98053,2430,35096
16269,397500,3,2,2130,8225,1,0,0,4,8,2130,0,1987,98058,2580,8225
16270,270000,3,2,1820,7750,1,0,0,3,8,1820,0,1992,98023,2080,8084
16271,342000,4,2,1570,11200,1,0,0,3,7,1120,450,1959,98011,1570,11200
16272,399000,4,2.5,2800,4687,2,0,0,3,9,2800,0,2005,98038,2750,4750
16273,1000000,2,1.75,2430,23400,1,0,4,3,10,2430,0,1951,98177,3150,23600
16274,575000,5,2.5,1970,12375,1,0,0,3,8,1570,400,1959,98133,1970,8941
16275,269500,2,1,800,1200,2,0,0,3,7,800,0,1999,98103,806,1200
16276,653000,3,2.5,2290,3475,2,0,0,3,9,2290,0,2006,98029,2340,3626
16277,1210000,3,2.25,1590,8520,2,0,0,4,8,1590,0,1980,98004,2470,12005
16278,895000,5,3,2876,13927,1,0,2,4,9,1970,906,1973,98040,3500,14454
16279,294950,4,2,2610,14321,1.5,0,0,4,6,1690,920,1940,98188,1630,8599
16280,315000,5,3,2110,10766,2,0,0,3,7,2110,0,2005,98030,1460,10400
16281,465000,2,1,1120,4000,1,0,0,3,7,1120,0,1926,98105,1620,4000
16282,471000,3,2.5,2030,2805,2,0,0,3,8,1720,310,2001,98027,1670,2898
16283,784950,4,2.75,2840,4227,3,0,0,3,9,2840,0,2014,98052,2880,4227
16284,377500,4,2.5,2640,10720,2,0,0,3,8,2640,0,1999,98188,1680,10018
16285,461500,5,3.25,2820,3275,2,0,0,3,8,2230,590,2006,98118,2610,3275
16286,1030000,3,2.5,4110,35741,2,0,0,3,7,4110,0,1976,98033,2710,8865
16287,620000,5,2.5,3070,34991,2,0,0,3,9,3070,0,1995,98059,2150,19515
16288,303500,3,1.5,1060,10464,1,0,0,4,7,1060,0,1973,98034,1420,10464
16289,449950,3,2,1560,4080,2,0,0,3,7,1560,0,1923,98115,1900,4080
16290,240000,3,2.5,1620,5250,2,0,0,3,8,1620,0,1987,98003,1650,5250
16291,555000,4,2.75,2170,7140,1,0,0,3,8,1290,880,1977,98052,2120,7820
16292,420000,4,2.5,2110,9825,2,0,0,3,8,2110,0,2000,98059,1650,9900
16293,445000,3,2.5,2210,8010,2,0,0,3,8,2210,0,1998,98045,2430,9600
16294,475000,4,1.5,1580,10260,1,0,0,4,7,1030,550,1955,98007,1520,7000
16295,146000,2,1,780,9750,1,0,0,3,6,780,0,1937,98168,1670,9750
16296,1390000,3,3.5,4240,21578,2,0,0,3,10,3500,740,1994,98040,3120,16440
16297,875000,3,1,1220,8119,1,0,0,4,7,1220,0,1955,98039,1910,8119
16298,561500,3,1.75,1960,6380,1,0,0,4,7,980,980,1939,98115,1480,6380
16299,350000,4,1.75,2310,9002,1,0,0,3,7,1780,530,1970,98034,2090,8814
16300,350000,3,2,1380,3600,3,0,0,3,8,1380,0,2015,98122,1480,3600
16301,680000,3,2.25,2270,23900,1,0,0,3,9,1820,450,1975,98177,2520,28300
16302,320000,4,2.5,3490,5000,2,0,0,3,8,3490,0,2003,98042,2910,5025
16303,371500,3,2,1370,8336,1,0,0,5,7,1370,0,1964,98133,1770,7288
16304,404000,3,1.75,1720,7202,1,0,0,3,7,1720,0,1995,98056,1720,7625
16305,375000,3,2.5,1950,6871,2,0,0,3,8,1950,0,1997,98155,1950,7663
16306,370000,3,1.75,1620,37913,2,0,0,4,7,1620,0,1953,98001,2190,21518
16307,388000,3,3.25,1370,915,2,0,0,3,8,1100,270,2006,98116,1370,1146
16308,405000,3,2.5,2160,10200,1,0,0,3,7,1360,800,1978,98133,2010,7850
16309,295000,3,1.5,720,7450,1,0,1,1,5,720,0,1924,98126,2600,7360
16310,480000,3,2.5,2360,9005,1,0,0,5,7,1340,1020,1929,98133,1520,9005
16311,250000,3,1,990,8100,1,0,0,3,6,990,0,1949,98146,1210,8100
16312,670000,5,3.5,3860,9600,1,0,3,4,8,2660,1200,1973,98034,2440,9600
16313,560000,3,2,2340,3477,1,0,1,5,7,1170,1170,1971,98118,2110,6300
16314,860000,4,1.75,1890,4500,2,0,0,5,7,1490,400,1937,98115,1890,5000
16315,460000,3,2.5,1690,5131,1,0,0,3,7,1690,0,1941,98126,860,5137
16316,362865,4,2.5,2245,4301,2,0,0,3,8,2245,0,2014,98038,2530,4478
16317,385000,4,1.75,2360,7620,1,0,0,4,7,1180,1180,1955,98106,1910,7620
16318,2260000,3,3.5,3110,14872,1,0,0,3,10,3110,0,2003,98004,3110,12433
16319,1050000,4,4.5,3180,4606,2,0,3,4,9,1990,1190,1929,98199,2110,5323
16320,319990,4,1.5,1890,10707,1,0,0,3,7,1890,0,1962,98148,1610,8827
16321,569000,4,2.5,2830,10954,2,0,0,3,8,2830,0,2003,98065,2470,10443
16322,301000,3,2.5,2420,4750,2,0,0,3,8,2420,0,2003,98042,2690,4750
16323,1000000,3,1.75,2610,6360,2,0,2,3,8,2130,480,1924,98109,3010,6000
16324,405000,3,2.5,3170,12750,2,0,0,3,10,2360,810,1995,98023,2970,13125
16325,457500,3,1,960,4600,1.5,0,0,4,6,960,0,1927,98118,1380,5175
16326,545000,2,2,1430,3880,1,0,0,4,7,1430,0,1949,98117,1430,3880
16327,1180000,4,2.5,3200,7500,1.5,0,1,5,8,1860,1340,1948,98115,2500,6500
16328,240000,3,1,1230,2353,1.5,0,0,4,6,1230,0,1925,98106,1280,1572
16329,625000,3,1.75,2240,6050,1,0,0,4,8,1250,990,1950,98116,1720,6050
16330,329000,3,1,1200,5650,1.5,0,0,3,7,1200,0,1928,98178,1610,5650
16331,879950,4,2.25,3500,13875,1,0,4,4,9,1830,1670,1938,98146,2960,15000
16332,410000,4,2.5,1700,9000,1,0,0,5,7,1700,0,1972,98034,1370,7592
16333,935000,4,4.5,5670,84267,2,0,2,3,11,5670,0,2008,98010,4100,83729
16334,608095,3,2.5,2680,17707,2,0,1,3,9,2680,0,1983,98034,2840,21743
16335,1060000,4,2,2290,11137,1,0,0,4,8,2290,0,1955,98004,2300,10463
16336,350500,2,1,1450,6380,1,0,0,3,7,1450,0,1967,98115,1240,6380
16337,560000,5,1,1710,9100,1.5,0,0,4,7,1320,390,1926,98126,1880,9100
16338,695500,5,2.75,2510,9180,1,0,1,4,8,1600,910,1975,98052,2650,9780
16339,442000,4,4,4168,8485,2,0,0,3,10,3222,946,2007,98023,4362,8100
16340,285000,4,2.5,1996,4547,2,0,0,3,7,1996,0,2009,98042,2180,5127
16341,230000,3,2.5,1920,9180,2,0,0,3,8,1920,0,1988,98055,1930,7252
16342,165000,3,2.5,1660,2415,2,0,0,3,7,1660,0,1983,98042,1740,2624
16343,840000,3,2.5,2060,9715,2,0,0,3,8,2060,0,1924,98115,1240,7072
16344,490000,3,1,1260,9638,2,0,0,4,7,1260,0,1920,98033,1760,7822
16345,518000,4,2.5,2830,13760,2,0,0,3,8,2830,0,1993,98019,2350,14029
16346,410000,3,1,1470,6500,1,0,0,4,7,1470,0,1953,98166,1470,9300
16347,176000,3,3.25,1340,5434,2,0,0,3,7,1340,0,1986,98038,1670,6203
16348,312000,4,2,1300,7054,1,0,0,3,7,1300,0,1950,98146,1560,7100
16349,713000,4,3.25,2840,54400,1,0,0,4,8,2840,0,1984,98053,2550,43560
16350,456000,4,1.75,1670,9886,1,0,0,5,7,1670,0,1947,98125,2590,9997
16351,575575,3,1.75,1516,2897,1,0,0,3,7,998,518,1925,98103,2100,3854
16352,575000,4,1.75,2440,8100,1,0,0,4,9,1620,820,1960,98177,2030,8100
16353,1400000,3,2.5,2910,10044,2,0,0,4,10,2910,0,1989,98004,2420,12287
16354,239900,4,1.75,1570,18730,1,0,0,3,7,1200,370,1960,98198,1920,18295
16355,367000,4,2.5,2350,8182,2,0,0,3,8,2350,0,1997,98042,2330,7000
16356,514000,2,1,920,4000,1,0,0,4,7,920,0,1906,98105,1300,4000
16357,730000,6,2.75,3280,16449,1,0,0,4,7,1910,1370,1963,98007,2550,9532
16358,485000,4,3,2340,7048,1,0,0,4,8,1340,1000,1979,98034,1440,8088
16359,525000,4,2.5,2450,5280,2,0,0,3,8,2450,0,2003,98011,2300,4674
16360,1070000,6,3.25,3560,21400,2,0,4,4,9,3560,0,1952,98177,3560,24338
16361,650000,6,3,2960,5000,1,0,0,3,8,1790,1170,1968,98103,1280,1251
16362,585000,3,2.5,2290,5089,2,0,0,3,9,2290,0,2001,98006,2290,7984
16363,325000,2,2.5,1170,1638,2,0,0,3,8,1170,0,2008,98133,1350,1407
16364,306500,3,2.5,1970,6291,2,0,0,4,7,1970,0,1998,98042,1980,8852
16365,455000,4,2.5,2210,49375,1,0,0,3,8,2210,0,1997,98038,2670,49385
16366,2250000,3,3,4040,7200,1.5,0,2,4,9,3340,700,1930,98112,3450,10800
16367,324950,4,2.5,1770,5000,2,0,0,3,7,1770,0,2004,98038,2080,5100
16368,360000,4,2,1630,10375,1,0,0,5,7,1630,0,1968,98077,1360,10026
16369,234000,3,1,1040,8122,1,0,0,5,7,1040,0,1971,98198,1470,8676
16370,308950,4,2.5,1920,8562,2,0,2,4,7,1920,0,1994,98022,1820,8628
16371,465000,3,3.25,1510,1850,2,0,2,3,8,1230,280,2001,98107,1540,1840
16372,411500,5,3,2420,7740,1,0,0,5,7,1360,1060,1929,98106,1840,6780
16373,550000,4,2.5,2850,6809,2,0,0,3,9,2850,0,2003,98019,2820,7500
16374,191000,3,1,990,8255,1,0,0,3,7,990,0,1953,98148,1180,9750
16375,400000,5,2.75,2470,19200,1,0,0,5,8,1250,1220,1977,98058,2140,35140
16376,330000,3,1.75,1590,9417,1,0,0,4,7,1590,0,1954,98177,1600,9272
16377,475000,2,1,920,5157,1,0,0,3,6,920,0,1909,98118,1700,5150
16378,244615,3,2.5,2060,4030,2,0,0,3,7,2060,0,1999,98032,2060,4029
16379,380950,2,1,1430,7819,1,0,0,3,7,1110,320,1944,98125,1380,7473
16380,175000,2,1,830,2699,1,0,0,3,7,830,0,1996,98038,1030,3574
16381,536000,5,2.25,2650,9140,1,0,1,3,8,1350,1300,1965,98177,2700,7800
16382,831000,3,2.25,2240,8800,1,0,0,5,8,2240,0,1957,98005,2240,8800
16383,1650000,4,2.75,3190,14904,1,0,3,4,9,1940,1250,1949,98004,2600,11195
16384,429000,3,2.5,2530,8820,2,0,0,3,8,2530,0,1997,98031,2340,9472
16385,499950,3,3.5,1820,1991,2,0,0,3,8,1430,390,2014,98144,1550,1460
16386,319990,4,2.5,2120,5293,2,0,0,3,7,2120,0,2003,98031,1990,5313
16387,543000,3,2.5,1540,1256,3,0,0,3,8,1540,0,2004,98103,1500,1350
16388,285000,3,2.5,2437,5136,2,0,0,3,7,2437,0,2011,98002,2437,4614
16389,227064,3,1.5,1570,10824,2,0,0,3,7,1570,0,1908,98118,1530,8125
16390,2500000,4,3.25,3960,16224,2,0,2,3,12,3100,860,1938,98105,3960,15050
16391,250000,4,1.75,1860,7350,1,0,0,4,7,1090,770,1977,98031,1710,7350
16392,355000,3,1,1180,5965,1.5,0,0,4,6,1180,0,1928,98125,1270,7710
16393,355000,2,1.75,1760,4600,1,0,0,4,7,850,910,1926,98126,1150,4800
16394,550000,4,1,1660,34848,1,0,0,1,5,930,730,1933,98052,2160,11467
16395,593000,5,2.5,2640,4400,1.5,0,0,5,7,1840,800,1925,98122,1720,4400
16396,310000,2,1.5,1010,10005,2,0,0,3,7,1010,0,1981,98056,1210,7794
16397,435000,4,2.5,2940,7590,2,0,0,3,9,2940,0,1991,98058,2550,8360
16398,1050000,4,3.25,3680,8580,1,0,3,5,10,1840,1840,1959,98136,2700,9100
16399,450000,2,1,1180,10720,1,0,0,4,7,1180,0,1955,98007,1420,10750
16400,317000,3,1.75,1530,7650,1,0,0,4,8,1530,0,1977,98058,1850,6804
16401,668000,5,3.5,3990,42436,2,0,0,3,9,2710,1280,2002,98027,3030,41684
16402,770000,3,2,2350,5700,1.5,0,0,4,8,1810,540,1939,98112,2170,6000
16403,311000,3,1,1310,8370,1.5,0,0,3,7,1310,0,1962,98034,1310,8370
16404,899900,4,2.5,2580,3909,2,0,0,3,8,2580,0,2013,98033,1820,5772
16405,301500,2,1.5,830,1333,2,0,0,3,7,830,0,2005,98136,1120,4822
16406,525000,5,2.5,2630,9216,2,0,0,3,8,2630,0,2003,98019,2020,4980
16407,441000,2,1,1150,3000,1,0,0,3,6,780,370,1915,98118,1150,5000
16408,429000,3,2.5,1920,15124,2,0,0,3,8,1920,0,1995,98045,1920,16477
16409,535000,3,1,1090,3000,1.5,0,0,4,8,1090,0,1929,98117,1570,5080
16410,254950,2,1,700,8100,1,0,0,3,6,700,0,1949,98155,1230,8100
16411,262000,4,2.5,1560,7800,2,0,0,3,7,1560,0,1997,98168,1160,7800
16412,746000,4,2.75,2110,8190,1.5,0,0,5,8,2110,0,1966,98008,2420,8400
16413,417000,2,1.75,1090,4590,1,0,0,4,7,790,300,1915,98105,1390,4080
16414,390000,5,2,2400,9537,1,0,0,5,7,1210,1190,1959,98056,1760,9533
16415,825000,5,1.75,2330,6000,1.5,0,0,3,8,2080,250,1937,98199,2150,6000
16416,386000,3,2,2120,7560,1,0,0,3,9,2120,0,1991,98058,2660,7700
16417,309000,3,2.5,1450,11480,2,0,0,3,7,1450,0,1990,98014,2080,87991
16418,785000,4,2.25,3200,53357,2,0,0,4,9,3200,0,1972,98077,2650,54014
16419,720500,4,2.5,3350,35298,2,0,0,4,9,3350,0,1985,98053,2620,35604
16420,760000,3,3.5,2350,10739,1,0,2,5,7,1340,1010,1940,98125,2580,11026
16421,235000,5,1,1500,9282,1.5,0,0,5,6,1500,0,1966,98168,1520,9639
16422,705000,4,2,1820,5001,2,0,0,3,7,1820,0,1947,98119,1440,5408
16423,1640000,3,2.5,3110,6765,2,0,1,4,9,2550,560,1946,98115,2630,7626
16424,320000,2,1,820,5400,1,0,0,3,6,820,0,1940,98117,1370,5632
16425,356000,2,1,920,4095,1,0,0,4,6,920,0,1914,98118,1460,4945
16426,800000,3,2.25,2380,11824,1,0,0,4,9,1450,930,1972,98040,2750,11491
16427,410000,4,2.5,3320,5034,2,0,0,4,7,3320,0,2006,98042,2580,4950
16428,344000,5,2,2130,8412,1,0,0,3,7,1440,690,1946,98155,2310,7474
16429,510000,3,2.25,2750,219542,2,0,0,3,7,1870,880,1981,98014,2430,219542
16430,652500,4,2.25,2220,130244,2,0,0,3,8,2220,0,1989,98027,2680,130680
16431,1010000,4,2.75,2940,5400,1.5,0,2,5,8,1940,1000,1910,98119,1970,2008
16432,279000,4,2,2200,7700,1,0,0,3,7,1100,1100,1979,98058,1790,7700
16433,590000,4,2,2490,339332,1,0,0,3,8,2490,0,2002,98022,1910,129373
16434,499000,3,2.5,2090,8505,2,0,0,3,8,2090,0,1951,98177,1640,8100
16435,158000,3,2,1090,6090,1,0,0,3,7,940,150,1940,98118,1840,6090
16436,650000,3,2.5,2350,3750,2,0,0,3,7,1740,610,2003,98117,1590,4700
16437,485000,4,2.75,1830,8384,1,0,0,3,7,1320,510,1979,98034,2190,7695
16438,539000,3,1.75,1380,3225,1,0,0,4,7,940,440,1915,98103,1250,3750
16439,310000,2,2.5,1090,923,2,0,0,3,7,1090,0,2004,98027,1410,1326
16440,1240000,4,3.5,4670,6000,2,0,3,3,11,3820,850,2007,98027,4310,6000
16441,310000,2,1,1020,8102,1,0,0,3,7,1020,0,1956,98056,1770,7291
16442,349950,4,1.5,1420,6720,1.5,0,0,3,7,1420,0,1925,98108,1560,5600
16443,915000,3,2.25,2390,2750,2,0,0,5,8,1580,810,1925,98109,2200,5160
16444,255000,3,2,1290,13282,1,0,0,3,7,1290,0,1978,98030,1290,12357
16445,600000,4,2.5,2560,5593,2,0,0,3,7,2560,0,2001,98053,2800,5890
16446,629000,3,2.5,2160,1912,2,0,0,3,9,1970,190,2014,98118,1810,2653
16447,679000,3,2.5,1780,4320,2,0,0,4,8,1780,0,1930,98115,1690,4952
16448,250000,3,1.75,1590,7560,1,0,0,3,7,1130,460,1984,98031,1500,7560
16449,575000,4,2.75,2730,35075,1,0,0,3,8,1530,1200,1979,98072,2310,35000
16450,350000,4,2.25,2390,13002,2,0,0,3,8,2390,0,1987,98023,2450,11200
16451,435000,3,2.25,1890,7200,1,0,0,4,7,1230,660,1973,98125,1970,8101
16452,385000,4,2.5,1950,7350,1,0,0,3,7,1150,800,1963,98052,2050,9068
16453,815000,4,2.25,2000,3800,2,0,0,3,8,2000,0,2001,98115,1610,3800
16454,209950,3,1,970,9583,1,0,0,4,6,970,0,1967,98023,970,7875
16455,345000,3,1.5,1390,13860,2,0,0,3,7,1390,0,1979,98045,1390,11860
16456,459950,3,1.75,1850,6869,1,0,2,5,6,1100,750,1919,98166,1850,10096
16457,375000,3,2,1260,7560,2,0,0,5,6,1260,0,1943,98133,1260,7595
16458,302000,4,2.5,1740,7895,2,0,0,3,7,1740,0,1999,98001,1720,6813
16459,344950,3,2,1470,6950,1,0,0,5,6,1470,0,1932,98133,1660,5065
16460,238000,4,1.75,1650,6900,1,0,0,3,7,910,740,1978,98002,1540,7645
16461,239950,3,1,1900,33888,1.5,0,0,4,5,1900,0,1942,98001,1430,19200
16462,570000,3,3.5,1460,1021,2,0,0,3,8,1150,310,2006,98122,1460,1245
16463,375000,3,1.75,2530,35150,1,0,0,4,7,1800,730,1977,98042,2460,36386
16464,620000,3,1.75,1680,28046,1,0,3,3,8,1180,500,1948,98177,2190,26308
16465,636000,2,1.75,1230,3600,1.5,0,0,5,7,1230,0,1925,98119,1210,4500
16466,851000,5,3.25,3760,9792,2,0,0,3,9,2550,1210,1984,98006,2960,16500
16467,276000,2,2,1480,6075,1,0,0,5,7,740,740,1919,98118,1230,6053
16468,182200,4,1,1130,13927,1.5,0,0,3,6,1130,0,1929,98168,1800,8274
16469,460000,4,2.5,2080,17532,2,0,0,3,9,2080,0,1996,98059,2550,12560
16470,800000,2,1,1570,5000,1.5,0,3,4,8,1570,0,1924,98144,1760,3000
16471,275000,2,1,770,8149,1,0,0,5,6,770,0,1948,98155,770,8150
16472,159995,2,1,1000,5026,1,0,0,5,5,760,240,1915,98002,990,5026
16473,549900,4,3.5,3420,4751,2,0,0,3,10,3420,0,2003,98055,3490,5700
16474,395000,4,2,1980,15354,1,0,0,3,7,1980,0,1977,98053,1420,12300
16475,294000,2,1,850,5250,1,0,0,4,7,850,0,1950,98133,1440,5250
16476,459000,3,2,1480,800,2,0,0,3,8,1000,480,2014,98136,1480,886
16477,205000,3,1,1180,8240,1,0,0,4,7,1180,0,1967,98003,1180,7840
16478,375000,6,2,1900,8057,1,0,0,4,7,1170,730,1959,98133,2090,8626
16479,397000,3,1.75,1640,11730,1,0,0,5,7,1640,0,1967,98034,1640,7770
16480,352750,4,2.75,2270,24237,1,0,0,4,7,1360,910,1977,98058,2050,8016
16481,564800,3,2.25,1990,8501,2,0,0,3,8,1990,0,1991,98029,2090,6459
16482,240000,4,1.75,1880,9600,1,0,0,5,7,1020,860,1946,98001,1560,14400
16483,370000,5,2.5,2740,5460,2,0,0,3,8,2740,0,2005,98031,2900,5971
16484,251100,4,2.5,1790,5257,2,0,0,3,7,1790,0,1996,98030,1680,5320
16485,425000,3,1.75,1380,8182,1,0,0,5,7,1380,0,1942,98133,1300,8188
16486,340000,4,2.5,2181,5521,2,0,0,3,8,2181,0,2006,98001,2333,5143
16487,370000,4,2.5,2130,4750,2,0,0,3,8,2130,0,2009,98058,2130,4071
16488,550000,4,2.75,3650,4534,2,0,0,3,7,2940,710,2014,98028,2400,7682
16489,275000,3,1,1190,27215,1,0,0,5,7,1190,0,1943,98059,1450,56628
16490,440000,3,1,1410,8925,1,0,0,3,7,1410,0,1958,98052,1330,8925
16491,343000,2,1,1180,9261,1,0,0,4,7,940,240,1957,98118,1700,6325
16492,275000,2,1,940,5000,1,0,0,3,6,940,0,1951,98126,940,5000
16493,765000,3,2.5,2700,8444,2,0,0,3,10,2700,0,1992,98006,2840,9165
16494,453000,3,1.75,1550,7200,1,0,0,3,7,1100,450,1949,98125,1560,7440
16495,1140000,4,3.25,4130,11444,2,0,0,3,11,4130,0,2001,98059,3720,11431
16496,455000,4,2,2380,4500,1.5,0,0,3,6,1470,910,1926,98118,1300,4500
16497,1250000,1,1.25,1810,5070,1.5,1,4,4,8,1230,580,1967,98075,2280,5070
16498,235000,4,1.5,1690,11054,1,0,0,4,5,1690,0,1930,98055,1690,9040
16499,335000,4,2.75,2540,7210,1,0,0,4,7,1600,940,1979,98058,1820,7766
16500,440000,2,1.5,1120,1024,2,0,0,3,8,1120,0,1970,98122,1120,1549
16501,619500,4,2.5,2210,5077,1.5,0,0,4,8,1480,730,1912,98126,1740,5000
16502,315000,5,1.75,2320,8100,1,0,0,4,7,1160,1160,1956,98166,1410,7271
16503,290000,4,2,1630,7618,1.5,0,0,3,7,1630,0,1967,98198,1320,8774
16504,181000,2,1.5,1560,10807,1,0,0,2,7,1560,0,1949,98070,1660,196591
16505,529500,3,2.25,1410,905,3,0,0,3,9,1410,0,2014,98116,1510,1352
16506,1650000,3,2.75,2690,8890,2,1,4,4,10,2690,0,1975,98006,2940,8890
16507,330000,3,1,1180,43124,1,0,0,4,6,1180,0,1959,98027,1410,43560
16508,310000,4,2.5,2130,9013,2,0,0,3,8,2130,0,1988,98001,2350,8982
16509,686000,3,1.5,1840,9990,2,0,0,5,8,1840,0,1961,98177,2100,12474
16510,399888,4,2.25,1820,8255,1.5,0,0,4,7,1320,500,1930,98133,1550,7628
16511,483945,2,1.75,1480,5120,1,0,0,4,6,840,640,1951,98116,1090,5120
16512,330000,3,2.25,1960,1985,2,0,0,3,7,1750,210,2003,98118,1760,1985
16513,442900,4,1.75,1780,2788,1,0,0,4,6,890,890,1943,98199,1760,5664
16514,1390000,3,1.25,2400,6653,3,0,2,3,11,2400,0,1992,98122,1910,6653
16515,170000,2,1,1300,11400,1,0,0,3,7,1300,0,1961,98003,1360,9750
16516,880000,3,2.5,2870,5163,2,0,0,3,9,2870,0,2014,98103,1630,7995
16517,550000,4,2.75,2230,9460,1,0,0,5,7,1480,750,1960,98027,1760,10878
16518,774950,4,2.5,3410,179419,2,0,0,3,10,3410,0,2004,98010,3350,175421
16519,846450,4,2.5,3710,7491,2,0,0,3,9,3710,0,2003,98029,3040,7491
16520,627250,4,2.5,2830,10677,2,0,0,3,9,2830,0,1993,98011,2970,9619
16521,367500,3,1.5,1410,9647,1,0,0,3,8,1410,0,1961,98177,2090,9272
16522,1730000,4,3.5,4440,20668,2,0,2,5,10,3240,1200,1965,98040,4240,18650
16523,836500,3,2.5,2230,7200,3,0,3,3,9,2230,0,1996,98118,2230,7200
16524,295500,3,1.75,1590,41550,1.5,0,0,3,6,1290,300,1933,98168,2990,6464
16525,467000,2,1.5,1320,10800,1,0,0,4,8,1320,0,1947,98177,2120,12040
16526,750000,4,2.25,2820,9602,1,0,1,3,8,1950,870,1974,98008,2890,9602
16527,628000,4,2,2280,6010,1,0,0,3,7,1140,1140,1900,98122,2240,6200
16528,925900,4,3.75,3980,7828,2,0,0,3,10,3980,0,2001,98074,3980,8910
16529,880000,4,2.75,3220,4392,1.5,0,0,4,9,2320,900,1931,98105,2310,5795
16530,440000,3,1.75,1640,8529,1,0,0,5,7,1640,0,1951,98155,1730,7769
16531,695000,4,1.75,2390,5880,1,0,2,3,8,1390,1000,1957,98117,2210,6260
16532,663000,4,2.5,3570,6246,2,0,0,3,7,3570,0,2005,98075,2260,5231
16533,439950,4,2.25,2460,14600,1,0,0,4,8,1720,740,1977,98042,2460,14600
16534,263000,3,1.75,1570,7775,2,0,0,3,7,1570,0,1982,98031,1580,8622
16535,622000,3,3.5,1690,1765,2,0,0,3,8,1370,320,2006,98103,1690,1694
16536,353900,3,1.75,1560,5760,1,0,0,5,6,780,780,1927,98106,1320,7680
16537,460000,2,1.5,1820,7800,1,0,0,4,7,1240,580,1956,98133,1400,7800
16538,407000,2,1,740,6380,1,0,0,3,6,740,0,1912,98115,1800,6380
16539,2210000,3,2.5,3430,10177,2,0,0,3,10,3430,0,2014,98034,3110,12339
16540,750000,5,2.75,2860,6000,2.5,0,0,4,8,2380,480,1902,98144,2240,6000
16541,790000,3,2.75,2460,3600,2,0,0,3,9,2460,0,2007,98029,2570,3600
16542,583500,4,1.75,2860,48351,1,0,0,3,8,1710,1150,1978,98077,2460,43560
16543,333000,3,1,1250,8450,1,0,0,4,7,1250,0,1954,98146,1350,9300
16544,479000,4,2.25,2270,9464,1.5,0,0,4,7,1520,750,1940,98146,1770,9464
16545,409000,2,2.25,1640,2128,2,0,0,4,8,1640,0,1974,98028,1640,2128
16546,345000,3,1.75,1540,6909,1,0,0,4,7,920,620,1955,98155,1130,6908
16547,463800,3,1.5,980,7770,1,0,0,4,7,980,0,1968,98033,1470,7350
16548,805000,4,2.5,2910,9000,2,0,0,3,9,2910,0,1989,98006,2530,9000
16549,520000,2,1,950,3880,1,0,0,4,6,950,0,1919,98117,1660,3880
16550,820000,4,2.5,3670,7000,2,0,0,3,10,3670,0,2005,98075,3680,7437
16551,630000,4,2.5,1910,1502,3,0,0,3,8,1910,0,2014,98107,1520,3888
16552,460000,3,2,1760,9055,2,0,0,4,7,1760,0,1985,98052,2010,9383
16553,465000,3,2,1840,40438,2,0,0,3,7,1840,0,1994,98045,1380,44049
16554,1730000,5,3.5,5000,26540,2,0,3,3,10,3410,1590,2008,98040,3360,17398
16555,605000,5,3.5,3060,8862,2,0,0,3,8,3060,0,1989,98056,2680,8398
16556,250000,4,3,1800,2500,2,0,0,3,7,1800,0,2000,98108,1830,6900
16557,383000,3,1.5,1340,7725,1,0,0,4,8,1340,0,1967,98056,1990,7725
16558,380000,3,1.5,1540,8400,1,0,0,5,7,1540,0,1968,98056,1690,7689
16559,435000,3,2.5,1420,2581,3,0,0,3,7,1420,0,2004,98133,1420,2509
