id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,renovated,zipcode,sqft_living15,sqft_lot15,price_range
1565900390,20150415T000000,272000,4,2.25,1777,8980,2,0,Very Poor,OK,Average Quality And Design,1790,0,1992,0,98022,1670,9311,(200000-300000]
375000230,20140626T000000,638000,3,2,1646,3797,1,0,Very Poor,Excellent,Average Quality And Design,974,653,1922,0,98116,1569,3756,(600000-700000]
4099100210,20140813T000000,545000,3,2.5,1910,3444,2,0,Very Poor,OK,Good Quality And Desgin,1899,0,1996,0,98033,2518,3881,(500000-600000]
2426049113,20150414T000000,459000,4,1.5,2040,9572,2,0,Very Poor,Good,Average Quality And Design,2010,0,1963,0,98034,1770,8664,(400000-500000]
710600160,20140909T000000,665000,4,3.5,2635,3444,2,0,Very Poor,OK,Good Quality And Desgin,2236,426,2011,0,98027,2319,3376,(600000-700000]
3861470110,20140623T000000,2.08E+06,4,3.5,4223,20887,2,0,Very Poor,OK,Very High Quality and Design,4230,0,1997,0,98004,3969,20426,(2000000-2100000]
1221039066,20141017T000000,310000,4,2.5,3161,22189,1,0,Very Poor,Good,Good Quality And Desgin,1825,1341,1960,0,98023,2722,25703,(300000-400000]
7010700810,20141106T000000,774000,4,2.75,2040,7071,2,0,Very Poor,Excellent,Good Quality And Desgin,2010,0,1901,0,98199,1422,4359,(700000-800000]
5244801255,20150428T000000,705000,3,2.75,2239,4005,2,0,Very Poor,Good,Good Quality And Desgin,1531,729,1956,0,98109,2120,4026,(700000-800000]
9826700707,20141028T000000,492000,3,2.5,1710,1393,3,0,Very Poor,OK,Good Quality And Desgin,1420,279,2005,0,98122,1269,1246,(400000-500000]
7853340490,20140617T000000,386000,2,2.5,1646,3189,2,0,Very Poor,OK,Good Quality And Desgin,1605,0,2008,0,98065,1770,2734,(300000-400000]
1653500070,20140512T000000,927000,4,2.75,3296,12039,2,0,Very Poor,OK,Good Quality And Desgin,3305,0,1953,0,98004,3168,12260,(900000-1000000]
2473000680,20150429T000000,390000,3,1.75,1445,8980,1,0,Very Poor,Good,Good Quality And Desgin,1420,0,1969,0,98058,2021,9469,(300000-400000]
1917300105,20150414T000000,216500,3,1,1180,8980,1,0,Very Poor,Good,Bad Quality And Design,1160,0,1918,0,98022,1269,8146,(200000-300000]
3601200017,20140702T000000,175000,4,2.5,1777,6067,2,0,Very Poor,OK,Average Quality And Design,1790,0,1991,0,98198,1620,6044,(100000-200000]
1891100130,20150417T000000,639000,3,2.25,1381,2384,2,0,Very Poor,OK,Good Quality And Desgin,1420,0,2005,0,98034,1520,2734,(600000-700000]
1241500032,20140819T000000,860000,4,2.5,3093,6958,2,0,Very Poor,OK,Good Quality And Desgin,3086,0,2009,0,98033,2171,9150,(800000-900000]
6072500050,20140729T000000,560000,5,2.5,2900,8980,1,0,Very Poor,Excellent,Good Quality And Desgin,1455,1411,1966,0,98006,2021,9010,(500000-600000]
1509500060,20140905T000000,370000,4,2.5,2700,8713,2,0,Very Poor,OK,Good Quality And Desgin,2714,0,1992,0,98030,2421,8088,(300000-400000]
3735900590,20141021T000000,590000,3,2.25,2239,5698,1,0,Very Poor,OK,Good Quality And Desgin,1455,729,1951,0,98115,1920,4583,(500000-600000]
8861000095,20140930T000000,865000,3,1.5,1777,7571,1,0,Very Poor,OK,Average Quality And Design,1790,0,1953,1,98004,2071,10950,(800000-900000]
2461900510,20140926T000000,350000,4,1,989,6067,1,0,Very Poor,OK,Bad Quality And Design,757,279,1925,0,98136,1470,6044,(300000-400000]
2228900195,20150311T000000,556000,4,2.5,2239,5445,2,0,Very Poor,OK,Good Quality And Desgin,2236,0,2005,0,98133,2221,7598,(500000-600000]
2202500290,20140502T000000,435000,4,1,1445,8843,1,0,Very Poor,Good,Average Quality And Design,1455,0,1954,0,98006,1269,8893,(400000-500000]
3343901188,20150323T000000,300000,3,1,1316,7207,1,0,Very Poor,Good,Average Quality And Design,1305,0,1959,0,98056,1719,7232,(300000-400000]
3298600340,20140905T000000,400000,6,3,3296,15335,1,0,Very Poor,Good,Good Quality And Desgin,1675,1647,1977,0,98092,2319,15699,(400000-500000]
3592500866,20150402T000000,1.21E+06,3,2.75,3161,5561,1.5,0,Very Poor,Good,Good Quality And Desgin,2124,1028,1925,0,98112,3168,6151,(1200000-1300000]
7974200948,20140520T000000,953007,4,3.5,3093,5088,2,0,Very Poor,OK,Good Quality And Desgin,2495,653,2008,0,98115,1870,5075,(900000-1000000]
8083400066,20150423T000000,730000,4,1.5,2370,5022,2,0,Very Poor,OK,Good Quality And Desgin,2086,279,1912,0,98122,2319,5568,(700000-800000]
6141100395,20150204T000000,240000,2,1,851,6550,1,0,Very Poor,OK,Bad Quality And Design,866,0,1947,0,98133,1520,6682,(200000-300000]
7974200777,20141118T000000,531000,2,1.5,1251,6675,1.5,0,Very Poor,Good,Average Quality And Design,1270,0,1926,0,98115,2120,4751,(500000-600000]
2172000285,20150323T000000,254500,2,1,1180,11359,1,0,Very Poor,OK,Bad Quality And Design,1160,0,1920,0,98178,1120,11557,(200000-300000]
3286800260,20150506T000000,780000,5,2.5,3492,72435,1,0,Very Poor,Good,Good Quality And Desgin,1975,1494,1972,0,98027,2622,65334,(700000-800000]
868000175,20141001T000000,849000,4,1.5,2434,8024,1,0,Very Poor,Good,Good Quality And Desgin,1455,1028,1950,0,98177,2120,7977,(800000-900000]
3179100755,20150330T000000,554663,3,2,1251,6806,1.5,0,Very Poor,OK,Average Quality And Design,1235,0,1940,0,98105,1870,6391,(500000-600000]
7856640460,20141218T000000,950000,4,2.75,3822,12379,2,0,Good,Good,Good Quality And Desgin,3786,0,1986,0,98006,3724,14823,(900000-1000000]
3761100276,20150313T000000,588000,4,2.25,2500,19099,1,0,Very Poor,Good,Good Quality And Desgin,1825,729,1977,0,98034,2469,19192,(500000-600000]
7779200355,20150422T000000,950000,3,3,3622,17693,2,0,OK,Good,Good Quality And Desgin,3604,0,1954,0,98146,2221,12722,(900000-1000000]
1561600095,20140514T000000,1.06E+06,4,2,2305,11068,1,0,Very Poor,Good,Good Quality And Desgin,2305,0,1955,0,98004,2319,10508,(1000000-1100000]
9521101315,20150501T000000,600000,3,1,1316,5022,1.5,0,Very Poor,OK,Average Quality And Design,1305,0,1906,0,98103,1520,4833,(600000-700000]
4154305290,20141120T000000,805000,5,3,2370,6416,2,0,Good,Good,Average Quality And Design,1641,729,1924,1,98118,1819,7203,(800000-900000]
8651611260,20150317T000000,858450,3,4.25,3822,9747,2,0,Very Poor,OK,Good Quality And Desgin,3824,0,1998,0,98074,3220,7165,(800000-900000]
1138020200,20140903T000000,435000,4,1.5,1510,6416,1,0,Very Poor,OK,Average Quality And Design,1086,426,1970,0,98034,1470,6682,(400000-500000]
9164100035,20150429T000000,655000,1,1,1646,5445,1,0,Very Poor,Good,Average Quality And Design,828,808,1908,0,98117,1120,5344,(600000-700000]
3584900090,20140613T000000,577000,3,1.75,1777,12803,1,0,Very Poor,Good,Average Quality And Design,1235,505,1967,0,98005,1968,10316,(500000-600000]
4140090370,20150218T000000,446500,4,2.5,3028,7936,1,0,Very Poor,OK,Good Quality And Desgin,1825,1265,1974,0,98028,2668,7789,(400000-500000]
9471200370,20150330T000000,2.54E+06,4,3,3692,19969,2,0,OK,Excellent,Good Quality And Desgin,2749,960,1936,0,98105,3969,20042,(2500000-2600000]
8562901350,20140812T000000,640000,3,3.5,2500,10799,2,0,Very Poor,OK,Good Quality And Desgin,2495,0,1998,0,98074,2371,11247,(600000-700000]
6788201781,20140605T000000,886000,4,2,2635,3970,1.5,0,Very Poor,Good,Average Quality And Design,1495,1191,1923,0,98112,2371,3881,(800000-900000]
1777600880,20140711T000000,582000,5,2.5,2766,12379,1,0,Very Poor,Good,Good Quality And Desgin,1605,1191,1968,0,98006,2770,9901,(500000-600000]
5525400530,20150423T000000,706000,5,2.5,2900,16182,2,0,Very Poor,OK,Good Quality And Desgin,2901,0,1990,0,98059,2571,10508,(700000-800000]
3834000520,20140730T000000,275000,3,1,1251,7667,1,0,Very Poor,OK,Average Quality And Design,1014,279,1952,0,98125,1319,7396,(200000-300000]
9414610020,20140618T000000,574950,5,3.25,3161,10020,2,0,Very Poor,Good,Good Quality And Desgin,3155,0,1980,0,98027,2120,10025,(500000-600000]
8731901910,20140616T000000,285500,4,1.75,1975,7936,1,0,Very Poor,Good,Good Quality And Desgin,1975,0,1967,0,98023,1968,8404,(200000-300000]
2425069069,20140527T000000,587000,3,2.25,2370,217575,2,0,Very Poor,OK,Average Quality And Design,2380,0,1979,0,98053,3120,87417,(500000-600000]
7694200070,20140521T000000,334990,4,2.5,2239,4195,2,0,Very Poor,OK,Good Quality And Desgin,2236,0,2014,0,98146,2221,4209,(300000-400000]
1446300020,20140531T000000,587000,4,2.5,2569,6300,2,0,Very Poor,OK,Good Quality And Desgin,2563,0,1992,0,98072,2469,8229,(500000-600000]
3326079016,20150504T000000,190000,2,1,721,1164794,1,0,Very Poor,Poor,Bad Quality And Design,714,0,1915,0,98014,1670,16671,(100000-200000]
8665050770,20140619T000000,505000,3,2.5,1646,4579,2,0,Very Poor,OK,Good Quality And Desgin,1605,0,1996,0,98029,1719,4485,(500000-600000]
2473250400,20140924T000000,325000,4,2,1777,10553,1,0,Very Poor,Good,Average Quality And Design,902,886,1976,0,98058,1569,8893,(300000-400000]
1773101530,20141218T000000,275000,1,1,528,4819,1,0,Very Poor,OK,Bad Quality And Design,526,0,1930,0,98106,828,4980,(200000-300000]
2976800700,20140522T000000,301350,3,3,1839,7412,1,0,Very Poor,Excellent,Average Quality And Design,1050,808,1954,0,98178,1470,8146,(300000-400000]
952005224,20141105T000000,409000,2,1,921,3189,1,0,Very Poor,Good,Bad Quality And Design,902,0,1918,0,98116,1169,5215,(400000-500000]
3904960690,20150417T000000,612000,3,2.5,2105,7412,2,0,Very Poor,OK,Good Quality And Desgin,2124,0,1989,0,98029,2021,7977,(600000-700000]
8021700030,20140604T000000,371000,3,1.5,1445,4482,1,0,Very Poor,OK,Average Quality And Design,1420,0,1959,0,98103,1520,6391,(300000-400000]
625100004,20150317T000000,450000,3,2,1510,68624,1,0,Very Poor,OK,Average Quality And Design,1531,0,1900,1,98077,2071,68629,(400000-500000]
2724201202,20150304T000000,163000,2,2,1251,7571,1,0,Very Poor,OK,Average Quality And Design,1235,0,1962,0,98198,1269,7537,(100000-200000]
3275800050,20141022T000000,242000,3,1.5,1646,8980,1,0,Very Poor,Good,Average Quality And Design,1641,0,1963,0,98146,1520,9010,(200000-300000]
9407101850,20141209T000000,345000,3,2.25,1710,14652,2,0,Very Poor,Good,Average Quality And Design,1675,0,1979,0,98045,1370,11247,(300000-400000]
6381500700,20141105T000000,365000,4,1,1580,7071,1.5,0,Very Poor,OK,Bad Quality And Design,1605,0,1944,0,98125,1319,7165,(300000-400000]
4310700570,20141210T000000,280300,2,1,921,5022,1,0,Very Poor,Good,Bad Quality And Design,488,426,1949,0,98103,1520,5011,(200000-300000]
2310100240,20141218T000000,315000,3,2.5,2239,6067,2,0,Very Poor,OK,Good Quality And Desgin,2236,0,2002,0,98038,2221,5568,(300000-400000]
8651441620,20141023T000000,210000,3,1.5,1180,5172,1,0,Very Poor,Excellent,Average Quality And Design,1160,0,1970,0,98042,1169,5215,(200000-300000]
5162100820,20150504T000000,345000,4,2.5,2434,11359,1,0,Very Poor,OK,Good Quality And Desgin,1386,1028,1985,0,98003,2269,9010,(300000-400000]
629400340,20141222T000000,750000,4,2.75,3424,13869,2,0,Very Poor,OK,Very High Quality and Design,3415,0,1995,0,98075,3270,14065,(700000-800000]
461001435,20140610T000000,566000,4,1.75,2434,5022,1,0,Very Poor,OK,Good Quality And Desgin,1344,1112,1954,0,98117,2171,5011,(500000-600000]
880000005,20140522T000000,168000,2,2.5,1180,1980,2,0,Very Poor,OK,Average Quality And Design,1160,0,1998,0,98106,1370,1824,(100000-200000]
3096000040,20150430T000000,871000,5,1.75,2370,6184,1,0,Very Poor,Excellent,Average Quality And Design,1195,1191,1940,0,98107,2120,5568,(800000-900000]
3225069065,20140624T000000,3.08E+06,4,5,4557,18344,1,1,Excellent,OK,Good Quality And Desgin,2605,1940,2002,0,98074,4570,19425,(3000000-3100000]
8682280260,20150326T000000,412250,2,2,1316,2987,1,0,Very Poor,OK,Good Quality And Desgin,1305,0,2006,0,98053,1520,3881,(400000-500000]
5127001320,20141125T000000,190000,3,1.75,1510,9639,1,0,Very Poor,Good,Average Quality And Design,1531,0,1967,0,98059,1569,10147,(100000-200000]
6332940020,20140826T000000,344000,5,2,2105,8397,1,0,Very Poor,OK,Average Quality And Design,1455,653,1946,1,98155,2319,7481,(300000-400000]
8691370330,20141029T000000,695000,4,2.75,2635,7412,2,0,Very Poor,OK,Good Quality And Desgin,2675,0,2002,0,98075,2821,7396,(600000-700000]
1921069084,20140707T000000,404950,4,2.25,2370,217575,1,0,Very Poor,Good,Good Quality And Desgin,2345,0,1982,0,98092,2319,107121,(400000-500000]
1180005220,20150505T000000,225000,2,1,1050,6067,1,0,Very Poor,Good,Bad Quality And Design,1086,0,1922,0,98178,1920,6044,(200000-300000]
1376800220,20140709T000000,425000,2,1,1316,8843,1,0,Very Poor,OK,Average Quality And Design,1014,279,1939,0,98199,1620,8568,(400000-500000]
4077800593,20140915T000000,355000,3,1,1381,8980,1,0,Very Poor,OK,Average Quality And Design,1344,0,1956,0,98125,1470,7396,(300000-400000]
1075100050,20140916T000000,330000,3,1,1580,9104,1,0,Very Poor,OK,Average Quality And Design,1565,0,1953,0,98133,1370,9150,(300000-400000]
9808700650,20150313T000000,1.21E+06,3,2.25,1580,8585,2,0,Very Poor,Good,Good Quality And Desgin,1605,0,1980,0,98004,2469,11912,(1200000-1300000]
8092000330,20140528T000000,168500,3,1,1116,10173,1,0,Very Poor,OK,Average Quality And Design,1086,0,1969,0,98042,1569,10732,(100000-200000]
5729000070,20150128T000000,545000,4,2,5468,22878,1,0,Very Poor,Good,Good Quality And Desgin,3271,2172,1964,0,98032,1920,10950,(500000-600000]
7657000540,20140902T000000,165000,4,1,1251,7936,1.5,0,Very Poor,OK,Bad Quality And Design,1235,0,1944,0,98178,1220,7977,(100000-200000]
7199330390,20140624T000000,415000,3,1.75,1050,8024,1,0,Very Poor,OK,Average Quality And Design,1086,0,1977,0,98052,1220,7977,(400000-500000]
8024201795,20141117T000000,397000,2,1,989,7667,1,0,OK,OK,Average Quality And Design,1014,0,1939,0,98115,1569,6391,(300000-400000]
9346960050,20141107T000000,660000,4,2.5,2305,9104,2,0,Very Poor,Good,Good Quality And Desgin,2305,0,1977,0,98006,2269,9150,(600000-700000]
2123049502,20140623T000000,215000,3,2,1316,8477,1,0,Very Poor,OK,Bad Quality And Design,1344,0,1931,0,98168,1370,9010,(200000-300000]
4038500210,20150422T000000,797000,4,2.75,2635,8585,2,0,Very Poor,OK,Good Quality And Desgin,2640,0,1959,1,98008,1670,8326,(700000-800000]
1326069151,20150224T000000,260000,3,1.75,2171,22878,1,0,Very Poor,Good,Average Quality And Design,2160,0,1981,0,98019,1819,22606,(200000-300000]
2600110710,20140819T000000,602000,3,2.25,1580,11715,1,0,Very Poor,Good,Good Quality And Desgin,1565,0,1979,0,98006,2622,10025,(600000-700000]
7312400325,20140625T000000,275000,2,1,786,4819,1,0,Very Poor,Good,Average Quality And Design,757,0,1927,0,98126,921,4833,(200000-300000]
2924079044,20140723T000000,865000,3,3.75,3822,219168,2,0,Very Poor,OK,Good Quality And Desgin,3824,0,1977,1,98027,2421,219063,(800000-900000]
1726069179,20141223T000000,432000,3,1.75,2434,51420,1,0,Very Poor,Good,Good Quality And Desgin,1420,1028,1981,0,98077,2421,49308,(400000-500000]
2917200475,20150323T000000,430000,2,1,786,7071,1,0,Very Poor,OK,Bad Quality And Design,757,0,1946,0,98103,770,7165,(400000-500000]
40000228,20141015T000000,221900,2,1,786,6675,1,0,Very Poor,OK,Bad Quality And Design,791,0,1939,0,98168,1870,10147,(200000-300000]
9412200280,20140827T000000,450000,4,3,1910,13309,1,0,Very Poor,Good,Average Quality And Design,1270,653,1967,0,98027,1920,11247,(400000-500000]
4141680190,20140807T000000,375000,3,2.5,2305,5800,1,0,Very Poor,OK,Average Quality And Design,1495,808,1987,0,98178,1670,5796,(300000-400000]
521079025,20150417T000000,579000,3,2.5,3161,291096,2,0,Good,OK,Good Quality And Desgin,3155,0,2002,0,98010,2120,96551,(500000-600000]
6150700394,20140506T000000,365000,3,1.5,1316,8197,1,0,Very Poor,OK,Average Quality And Design,1305,0,1950,0,98133,1071,7598,(300000-400000]
1455600062,20141021T000000,689000,3,2.5,2105,9639,1,0,Good,Good,Good Quality And Desgin,1715,356,1940,0,98125,2571,10147,(600000-700000]
7283900036,20140818T000000,402500,3,1,989,10799,1.5,0,Very Poor,Good,Average Quality And Design,974,0,1929,0,98133,1819,7598,(400000-500000]
3751601501,20140716T000000,382450,3,2.5,2239,20887,2,0,Very Poor,OK,Good Quality And Desgin,2236,0,1998,0,98001,2421,19192,(300000-400000]
7979900210,20140808T000000,418900,3,1.5,1445,11068,1,0,Very Poor,OK,Average Quality And Design,1455,0,1954,0,98155,1470,11557,(400000-500000]
3819800280,20140819T000000,400000,2,1,1180,10799,1,0,Very Poor,OK,Average Quality And Design,1195,0,1984,0,98011,1620,10950,(400000-500000]
2767604712,20140919T000000,437500,3,2.5,1251,1105,3,0,Very Poor,OK,Good Quality And Desgin,1270,0,2002,0,98107,1370,1246,(400000-500000]
2077700042,20140626T000000,530000,3,2,2305,26943,2.5,0,Very Poor,OK,Good Quality And Desgin,2345,0,1987,0,98005,2021,20042,(500000-600000]
200520120,20140701T000000,570000,4,2.5,2569,8477,2,0,Very Poor,OK,Good Quality And Desgin,2605,0,1991,0,98011,2668,8775,(500000-600000]
722059002,20140909T000000,380000,2,2.5,2105,113921,1,0,Very Poor,Good,Good Quality And Desgin,1605,505,1975,0,98031,1968,11247,(300000-400000]
9335400005,20141010T000000,292000,4,1.75,2105,11068,1,0,Very Poor,OK,Average Quality And Design,1386,729,1952,0,98166,1870,11247,(200000-300000]
2979800520,20140603T000000,605000,5,2.75,2766,5698,1.5,0,Very Poor,Excellent,Average Quality And Design,1675,1028,1925,0,98115,1620,4583,(600000-700000]
2944500340,20140721T000000,315000,4,2.75,2171,8585,1,0,Very Poor,OK,Good Quality And Desgin,1864,356,1991,0,98023,2269,7789,(300000-400000]
7518507330,20140724T000000,535610,3,1,1646,5088,1.5,0,Very Poor,Excellent,Average Quality And Design,1014,583,1901,0,98117,1269,5138,(500000-600000]
126059019,20150316T000000,799000,4,2.5,3161,95325,1,0,Very Poor,Good,Good Quality And Desgin,1899,1265,1978,0,98072,2571,65334,(700000-800000]
2719100013,20150429T000000,418000,2,1.5,1510,1393,2,0,Very Poor,OK,Average Quality And Design,1235,279,2007,0,98136,1569,1357,(400000-500000]
5634500891,20150312T000000,319900,2,1,1381,9255,1,0,Very Poor,OK,Average Quality And Design,1386,0,1940,0,98028,1870,12260,(300000-400000]
6600410170,20140528T000000,124740,3,1,1316,15335,1,0,Very Poor,Good,Bad Quality And Design,1344,0,1978,0,98042,1319,9774,(100000-200000]
7525410190,20140502T000000,550000,3,1.75,2900,35345,1.5,0,Very Poor,OK,Good Quality And Desgin,2901,0,1979,0,98075,2571,37341,(500000-600000]
3905010140,20140529T000000,690000,4,2.5,2900,9878,2,0,Very Poor,Good,Good Quality And Desgin,2935,0,1990,0,98029,1819,5568,(600000-700000]
4046710180,20150325T000000,660000,3,3.5,3622,38373,2,0,Very Poor,Good,Good Quality And Desgin,3604,0,1996,0,98014,2071,18116,(600000-700000]
3821700038,20141001T000000,305000,3,3,1316,1105,3,0,Very Poor,OK,Average Quality And Design,1305,0,2008,0,98125,1220,9010,(300000-400000]
9560800310,20141009T000000,565000,4,2.5,2305,9747,2,0,Very Poor,OK,Good Quality And Desgin,2270,0,1986,0,98072,2120,8775,(500000-600000]
7855200120,20140509T000000,1.37E+06,4,2.75,3692,9422,1,0,Excellent,Excellent,Good Quality And Desgin,1975,1793,1962,0,98006,2917,8568,(1300000-1400000]
3546000090,20150224T000000,199500,3,1.75,1710,8843,1,0,Very Poor,OK,Average Quality And Design,1675,0,1986,0,98030,1670,7537,(100000-200000]
2329800140,20141203T000000,291000,4,2.5,1580,6675,2,0,Very Poor,Good,Average Quality And Design,1565,0,1984,0,98042,1569,6682,(200000-300000]
1972200139,20150218T000000,622500,2,1.75,1510,879,3,0,Very Poor,OK,Good Quality And Desgin,1420,128,2013,0,98107,1319,1357,(600000-700000]
9510400100,20140506T000000,345000,4,2.5,2305,3797,2,0,Very Poor,OK,Good Quality And Desgin,2345,0,2007,0,98058,2421,3881,(300000-400000]
1337800830,20150107T000000,998500,3,1.75,2171,4819,2,0,Very Poor,OK,Good Quality And Desgin,1675,426,1905,0,98112,2421,4833,(900000-1000000]
3438502731,20150401T000000,323000,3,1.5,1710,7071,1,0,Very Poor,OK,Good Quality And Desgin,1715,0,1955,0,98106,1719,6821,(300000-400000]
2123049175,20141210T000000,235000,3,1.5,1975,11359,1,0,Very Poor,OK,Average Quality And Design,1975,0,1959,0,98168,1520,9010,(200000-300000]
6888900115,20150216T000000,555750,3,1,1050,4980,1,0,Very Poor,Poor,Bad Quality And Design,902,128,1913,0,98118,1220,4980,(500000-600000]
7589200165,20150107T000000,515000,3,2.5,1839,5293,1,0,Very Poor,Good,Average Quality And Design,902,886,1949,0,98117,1620,4833,(500000-600000]
1437500035,20141010T000000,155000,2,1,989,42599,1.5,0,Very Poor,OK,Bad Quality And Design,1014,0,1990,0,98014,828,18282,(100000-200000]
8682282180,20140923T000000,509000,2,2,1580,4722,1,0,Very Poor,OK,Good Quality And Desgin,1565,0,2006,0,98053,1870,6391,(500000-600000]
4457300630,20140716T000000,842000,4,1.75,2171,9572,1,0,Very Poor,OK,Good Quality And Desgin,2160,0,1960,0,98040,1920,9469,(800000-900000]
7680400140,20140626T000000,710000,3,3.25,3754,133656,2.5,0,Very Poor,OK,Very High Quality and Design,3086,653,1990,0,98166,2421,15699,(700000-800000]
4136950180,20140926T000000,262000,3,2.5,1710,6184,2,0,Very Poor,OK,Good Quality And Desgin,1715,0,1997,0,98092,1719,6151,(200000-300000]
4305200070,20140519T000000,350000,3,2.25,1646,7207,2,0,Very Poor,Good,Good Quality And Desgin,1641,0,1985,0,98007,1819,8326,(300000-400000]
9206500250,20140909T000000,1.10E+06,4,4,3754,8843,2,0,Very Poor,OK,Good Quality And Desgin,2935,808,2006,0,98074,3321,8326,(1100000-1200000]
5490210510,20140922T000000,500000,3,1.75,1510,14652,1,0,Very Poor,OK,Average Quality And Design,1086,426,1977,0,98052,1770,8088,(500000-600000]
6362900145,20150203T000000,450000,4,2,1975,5022,1,0,Very Poor,OK,Bad Quality And Design,974,960,1900,1,98144,1169,2258,(400000-500000]
1930301220,20150417T000000,575000,3,1,1510,2384,1,0,Very Poor,Good,Average Quality And Design,902,653,1928,0,98103,1220,2258,(500000-600000]
3904100106,20150427T000000,335000,3,1,2305,6806,1,0,Very Poor,OK,Average Quality And Design,1160,1191,1960,0,98118,1220,6044,(300000-400000]
4045100190,20141027T000000,2.20E+06,4,3.25,4283,18344,2,0,Good,Excellent,Good Quality And Desgin,3347,886,1980,0,98040,3767,14823,(2200000-2300000]
293760050,20140627T000000,1.05E+06,4,4.25,4414,13869,2,0,Good,OK,Good Quality And Desgin,3305,1028,2003,0,98029,3869,11557,(1000000-1100000]
2113700500,20141005T000000,250800,3,1.75,1316,4005,1,0,Very Poor,OK,Bad Quality And Design,1160,128,1943,0,98106,1120,4026,(200000-300000]
1425069103,20140718T000000,750000,3,2.5,2635,43813,2,0,Very Poor,OK,Good Quality And Desgin,2605,0,2013,0,98053,2622,117226,(700000-800000]
3362401000,20140701T000000,695000,3,2,2500,4075,1.5,0,Very Poor,Excellent,Average Quality And Design,1675,808,1922,0,98103,1569,3073,(600000-700000]
2877101310,20140804T000000,415000,2,1,1445,4195,1,0,Very Poor,Good,Bad Quality And Design,866,583,1914,0,98117,1520,4209,(400000-500000]
824069113,20140924T000000,545000,3,2.25,2305,14652,2,0,Very Poor,OK,Good Quality And Desgin,2305,0,1981,0,98075,1670,36927,(500000-600000]
9475960050,20140620T000000,565000,4,2.75,3296,4980,2,0,Very Poor,OK,Good Quality And Desgin,3271,0,2013,0,98059,3270,6151,(500000-600000]
5113400535,20140507T000000,750000,3,2.75,2500,5445,1,0,Very Poor,Good,Average Quality And Design,1344,1191,1946,0,98119,1819,5075,(700000-800000]
4137010310,20140822T000000,205000,3,2,1777,11359,1,0,Very Poor,OK,Good Quality And Desgin,1790,0,1989,0,98092,2221,11557,(200000-300000]
3886902615,20140617T000000,720000,4,2.5,2635,11715,2,0,Very Poor,OK,Good Quality And Desgin,2124,505,1988,0,98033,2021,7657,(700000-800000]
7104100050,20140624T000000,485000,3,2.5,1510,5445,1,0,Very Poor,Excellent,Average Quality And Design,902,583,1920,0,98136,1071,5468,(400000-500000]
3905081800,20140725T000000,560000,4,3,2171,5800,2,0,Very Poor,OK,Good Quality And Desgin,2160,0,1992,0,98029,2021,5702,(500000-600000]
1426079047,20140911T000000,620000,3,2.25,2500,211087,2,0,Very Poor,OK,Good Quality And Desgin,1605,960,2005,0,98019,2021,211671,(600000-700000]
7853300280,20150213T000000,536000,4,2.5,2900,8843,2,0,Very Poor,OK,Average Quality And Design,2901,0,2006,0,98065,2571,5215,(500000-600000]
643000110,20150325T000000,247500,3,1,1646,11068,1,0,Very Poor,Good,Average Quality And Design,1127,583,1962,0,98003,1870,10950,(200000-300000]
626400020,20140918T000000,734000,4,2.5,3492,18344,2,0,Very Poor,Good,Good Quality And Desgin,3492,0,1990,0,98077,2869,18443,(700000-800000]
3210950510,20140904T000000,535000,3,1,1316,39772,1,0,Very Poor,Good,Average Quality And Design,1344,0,1977,0,98024,1719,34736,(500000-600000]
2021200370,20140901T000000,1.10E+06,3,2,3028,5022,2,0,OK,Excellent,Good Quality And Desgin,1899,1112,1931,0,98199,2668,5011,(1100000-1200000]
629600030,20140714T000000,630000,4,2.5,2500,35033,1,0,Very Poor,Good,Good Quality And Desgin,1605,886,1977,0,98075,2071,34208,(600000-700000]
4046400440,20140806T000000,532500,4,2.5,2500,8713,2,0,Very Poor,OK,Good Quality And Desgin,2046,426,1976,0,98008,2120,10316,(500000-600000]
8617000060,20140708T000000,711600,4,3,3556,9255,2.5,0,Very Poor,OK,Good Quality And Desgin,2380,1191,1991,0,98007,2571,9311,(700000-800000]
5101406489,20150501T000000,432000,3,2,1381,6416,1,0,Very Poor,Good,Average Quality And Design,714,729,1924,0,98125,1670,5796,(400000-500000]
1042700080,20140822T000000,831548,5,2.75,3028,4980,2,0,Very Poor,OK,Good Quality And Desgin,3010,0,2014,0,98074,3220,5468,(800000-900000]
6928000590,20140508T000000,349000,3,1.75,1580,9639,1,0,Very Poor,OK,Average Quality And Design,1605,0,1988,0,98059,2971,9469,(300000-400000]
1723049419,20141204T000000,306000,3,1.5,1251,8713,1,0,Very Poor,Good,Average Quality And Design,1235,0,1959,0,98168,1319,8664,(300000-400000]
1139000035,20150305T000000,759950,4,3.5,2105,7571,2,0,Very Poor,Excellent,Good Quality And Desgin,2086,0,2005,0,98133,1269,7598,(700000-800000]
8673400020,20150311T000000,590000,3,3,1710,1105,3,0,Very Poor,OK,Good Quality And Desgin,1756,0,2007,0,98107,1370,1054,(500000-600000]
179000350,20141105T000000,194000,3,1.5,989,5022,1,0,Very Poor,OK,Bad Quality And Design,1014,0,1943,0,98178,974,5011,(100000-200000]
8818400490,20140611T000000,527000,2,1.75,1646,4075,1,0,Very Poor,OK,Average Quality And Design,828,808,1921,0,98105,1968,4089,(500000-600000]
